Deals:,,,,,,,,,,,,
Open Time,Ticket,Type,Size,Item,Price,Order,Comment,,Entry,Commission,Swap,Profit
2025.05.16 17:28:20,17129846,sell,0.07,EURUSD,1.11802,79402189,,,in,0,0,0
2025.05.16 17:31:32,17129898,sell,0.06,EURUSD,1.11778,79402242,[sl 1.11783],,out,0,0,-12.99
2025.05.16 18:03:54,17130487,buy,0.07,EURUSD,1.11583,79402832,,,out,0,0,13.74
2025.05.16 18:06:37,17130517,buy,0.07,EURUSD,1.11558,79402864,,,in,0,0,0
2025.05.16 18:07:03,17130522,sell,0.07,EURUSD,1.11549,79402868,,,in,0,0,0
2025.05.16 18:09:30,17130530,sell,0.07,EURUSD,1.11513,79402878,,,out,0,0,-2.82
2025.05.16 18:12:01,17130567,sell,0.04,USDJPY,145.917,79402915,,,out,0,0,7.12
2025.05.16 18:12:39,17130575,sell,0.07,USDJPY,145.921,79402924,,,in,0,0,0
2025.05.16 18:31:14,17130756,buy,0.07,USDJPY,146.021,79403104,,,in,0,0,0
2025.05.16 18:35:59,17130810,buy,0.07,EURUSD,1.11467,79403159,,,out,0,0,5.15
2025.05.16 19:20:42,17131159,sell,0.07,EURUSD,1.11313,79403511,,,in,0,0,0
2025.05.16 19:52:05,17131371,buy,0.07,EURUSD,1.11466,79403729,,,in,0,0,0
2025.05.16 22:08:56,17132245,sell,0.07,EURUSD,1.11542,79404606,,,out,0,0,4.77
2025.05.16 22:09:02,17132246,buy,0.07,USDJPY,145.872,79404607,,,out,0,0,2.11
2025.05.19 09:45:51,17134867,sell,0.07,USDJPY,145.034,79407229,,,in,0,0,0
2025.05.19 10:21:02,17135205,buy,0.07,USDJPY,145.086,79407613,,,out,0,0,-2.24
2025.05.19 10:22:02,17135213,sell,0.07,USDJPY,144.951,79407632,,,in,0,0,0
2025.05.19 10:30:50,17135339,buy,0.07,EURUSD,1.12296,79407751,,,in,0,0,0
2025.05.19 10:35:11,17135521,buy,0.07,EURUSD,1.12383,79407931,,,out,0,0.2,-66.65
2025.05.19 10:39:16,17135595,sell,0.07,EURUSD,1.12372,79408004,,,out,0,0,4.73
2025.05.19 10:39:34,17135603,buy,0.07,USDJPY,144.718,79408012,,,out,0,0,10.03
2025.05.19 10:40:50,17135631,sell,0.07,USDJPY,144.699,79408040,,,in,0,0,0
2025.05.19 11:02:52,17135828,buy,0.07,USDJPY,144.92,79408257,,,out,0,0,-9.5
2025.05.19 11:36:15,17136125,sell,0.07,USDJPY,144.906,79408575,,,in,0,0,0
2025.05.19 12:01:57,17136353,buy,0.07,EURUSD,1.12596,79408817,,,in,0,0,0
2025.05.19 12:48:57,17136943,sell,0.07,EURUSD,1.12701,79409426,,,out,0,0,6.52
2025.05.19 12:50:47,17136956,buy,0.07,EURUSD,1.12747,79409439,,,in,0,0,0
2025.05.19 13:18:09,17137236,buy,0.07,USDJPY,144.795,79409740,,,out,0,0,4.76
2025.05.19 13:27:37,17137313,sell,0.07,USDJPY,144.76,79409818,,,in,0,0,0
2025.05.19 14:37:13,17137904,buy,0.07,USDJPY,145.04,79410430,[sl 145.040],,out,0,0,-12
2025.05.19 16:15:51,17138811,sell,0.07,USDJPY,144.874,79411364,,,in,0,0,0
2025.05.20 08:26:18,17144175,buy,0.07,USDJPY,144.525,79416840,[tp 144.533],,out,0,-1.16,15.02
2025.05.20 10:29:46,17145464,sell,0.07,USDJPY,144.17,79418197,,,in,0,0,0
2025.05.20 17:01:06,17149180,sell,0.07,USDJPY,144.776,79422086,,,in,0,0,0
2025.05.20 17:28:05,17149770,sell,0.07,EURUSD,1.12656,79422710,,,in,0,0,0
2025.05.20 17:28:19,17149772,buy,0.07,EURUSD,1.12671,79422712,,,in,0,0,0
2025.05.20 17:28:28,17149777,buy,0.07,EURUSD,1.12681,79422717,,,out,0,0,-1.55
2025.05.20 20:46:00,17151939,sell,0.07,EURUSD,1.12719,79424962,,,out,0,0,2.98
2025.05.20 20:48:44,17151976,buy,0.07,USDJPY,144.715,79424999,,,out,0,0,2.62
2025.05.20 20:50:15,17152002,sell,0.07,EURUSD,1.1277,79425033,,,out,0,-0.61,1.43
2025.05.21 06:38:19,17154904,buy,0.07,EURUSD,1.13276,79427973,,,in,0,0,0
2025.05.21 06:44:04,17154934,buy,0.07,USDJPY,143.813,79428002,,,out,0,-1.16,15.34
2025.05.21 09:14:16,17155579,sell,0.07,USDJPY,143.672,79428665,,,in,0,0,0
2025.05.21 09:19:43,17155673,sell,0.07,EURUSD,1.13427,79428761,,,out,0,0,9.32
2025.05.21 09:21:05,17155683,buy,0.07,EURUSD,1.13467,79428772,,,in,0,0,0
2025.05.21 09:53:32,17155967,buy,0.07,USDJPY,143.634,79429054,,,out,0,0,1.63
2025.05.21 10:32:04,17156347,sell,0.07,USDJPY,143.763,79429441,,,in,0,0,0
2025.05.21 13:14:40,17157414,sell,0.07,USDJPY,143.923,79430578,,,in,0,0,0
2025.05.21 13:31:26,17157702,buy,0.07,USDJPY,143.653,79430865,,,out,0,0,4.72
2025.05.21 13:31:39,17157709,buy,0.07,USDJPY,143.633,79430872,,,out,0,0,12.45
2025.05.21 13:32:24,17157719,sell,0.07,USDJPY,143.553,79430882,,,in,0,0,0
2025.05.21 13:38:32,17157782,sell,0.07,EURUSD,1.1354,79430948,,,out,0,0,4.5
2025.05.21 17:01:26,17159701,buy,0.07,EURUSD,1.13397,79432957,,,in,0,0,0
2025.05.21 20:17:21,17161313,sell,0.07,EURUSD,1.13447,79434643,,,out,0,0,3.09
2025.05.21 20:21:07,17161415,buy,0.07,EURUSD,1.13567,79434736,,,in,0,0,0
2025.05.21 20:31:08,17161639,buy,0.07,USDJPY,143.388,79434960,,,out,0,0,7.1
2025.05.22 04:28:36,17163336,sell,0.07,USDJPY,143.243,79436686,,,in,0,0,0
2025.05.22 11:02:34,17165015,buy,0.07,USDJPY,143.114,79438435,,,out,0,0,5.58
2025.05.22 11:05:46,17165068,sell,0.07,USDJPY,142.955,79438494,,,in,0,0,0
2025.05.22 11:06:34,17165080,buy,0.07,EURUSD,1.13291,79438505,,,in,0,0,0
2025.05.23 13:31:07,17176569,sell,0.07,EURUSD,1.13476,79450152,,,out,0,-0.61,11.41
2025.05.23 14:44:21,17177240,buy,0.07,USDJPY,142.822,79450820,,,out,0,-1.16,5.74
2025.05.23 14:45:19,17177378,buy,0.06,EURUSD,1.13394,79450945,,,in,0,0,0
2025.05.23 18:53:09,17180820,sell,0.04,USDJPY,142.559,79454412,,,in,0,0,0
2025.05.23 18:54:09,17180835,sell,0.06,EURUSD,1.13531,79454427,,,out,0,0,7.24
2025.05.23 22:06:41,17182060,sell,0.07,EURUSD,1.13642,79455645,,,out,0,-2.44,4.62
2025.05.23 22:06:50,17182061,buy,0.04,EURUSD,1.13655,79455646,,,in,0,0,0
2025.05.23 23:11:00,17182325,buy,0.04,EURUSD,1.13678,79455910,,,in,0,0,0
2025.05.26 04:16:58,17182858,sell,0.04,EURUSD,1.13978,79456424,[tp 1.13978],,out,0,-0.35,10.53
2025.05.26 04:21:28,17182874,sell,0.04,EURUSD,1.14006,79456437,[tp 1.14001],,out,0,-0.35,12.32
2025.05.26 04:40:57,17182887,buy,0.05,EURUSD,1.13979,79456451,,,in,0,0,0
2025.05.26 04:55:39,17182925,sell,0.05,USDJPY,142.368,79456489,,,in,0,0,0
