<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.11.13	03:00:00	151.608	151.653	151.553	151.559	1619	0	6
2023.11.13	04:00:00	151.560	151.677	151.549	151.672	1013	0	6
2023.11.13	05:00:00	151.672	151.694	151.621	151.663	714	0	6
2023.11.13	06:00:00	151.663	151.770	151.663	151.754	771	0	6
2023.11.13	07:00:00	151.755	151.789	151.737	151.768	518	0	7
2023.11.13	08:00:00	151.766	151.794	151.721	151.742	824	0	6
2023.11.13	09:00:00	151.742	151.755	151.674	151.740	1041	0	6
2023.11.13	10:00:00	151.740	151.848	151.721	151.802	2067	0	6
2023.11.13	11:00:00	151.801	151.811	151.677	151.766	2088	0	6
2023.11.13	12:00:00	151.767	151.768	151.688	151.700	1014	0	6
2023.11.13	13:00:00	151.698	151.742	151.698	151.723	688	0	6
2023.11.13	14:00:00	151.723	151.796	151.722	151.784	893	0	6
2023.11.13	15:00:00	151.783	151.833	151.719	151.800	1582	0	6
2023.11.13	16:00:00	151.799	151.902	151.788	151.877	1595	0	6
2023.11.13	17:00:00	151.877	151.879	151.201	151.684	6785	0	6
2023.11.13	18:00:00	151.683	151.685	151.491	151.562	2021	0	6
2023.11.13	19:00:00	151.562	151.632	151.515	151.630	1111	0	6
2023.11.13	20:00:00	151.629	151.675	151.593	151.616	795	0	6
2023.11.13	21:00:00	151.615	151.631	151.583	151.592	849	0	7
2023.11.13	22:00:00	151.592	151.655	151.588	151.636	825	0	6
2023.11.13	23:00:00	151.635	151.723	151.632	151.712	549	0	6
2023.11.14	00:00:00	151.708	151.712	151.664	151.671	585	0	15
2023.11.14	01:00:00	151.675	151.676	151.619	151.643	538	0	8
2023.11.14	02:00:00	151.627	151.780	151.607	151.711	1461	0	6
2023.11.14	03:00:00	151.711	151.761	151.694	151.726	694	0	6
2023.11.14	04:00:00	151.728	151.751	151.690	151.712	579	0	6
2023.11.14	05:00:00	151.712	151.738	151.682	151.693	559	0	6
2023.11.14	06:00:00	151.694	151.699	151.643	151.672	401	0	7
2023.11.14	07:00:00	151.673	151.726	151.671	151.704	671	0	6
2023.11.14	08:00:00	151.703	151.716	151.666	151.689	522	0	6
2023.11.14	09:00:00	151.691	151.692	151.568	151.625	1285	0	6
2023.11.14	10:00:00	151.625	151.721	151.616	151.713	1789	0	6
2023.11.14	11:00:00	151.713	151.727	151.597	151.697	1716	0	6
2023.11.14	12:00:00	151.697	151.720	151.662	151.709	1468	0	6
2023.11.14	13:00:00	151.707	151.738	151.689	151.727	822	0	6
2023.11.14	14:00:00	151.729	151.740	151.666	151.686	1128	0	6
2023.11.14	15:00:00	151.686	151.828	150.793	150.997	8309	0	6
2023.11.14	16:00:00	150.999	150.999	150.742	150.781	8550	0	6
2023.11.14	17:00:00	150.783	150.890	150.678	150.814	5231	0	6
2023.11.14	18:00:00	150.813	150.861	150.713	150.745	3564	0	6
2023.11.14	19:00:00	150.744	150.787	150.583	150.595	2737	0	6
2023.11.14	20:00:00	150.595	150.605	150.478	150.528	2175	0	6
2023.11.14	21:00:00	150.528	150.556	150.341	150.343	1485	0	6
2023.11.14	22:00:00	150.343	150.355	150.149	150.232	2229	0	6
2023.11.14	23:00:00	150.236	150.390	150.236	150.375	1392	0	6
2023.11.15	00:00:00	150.317	150.470	150.279	150.467	1243	0	9
2023.11.15	01:00:00	150.468	150.490	150.324	150.477	1546	0	6
2023.11.15	02:00:00	150.477	150.785	150.435	150.611	2756	0	6
2023.11.15	03:00:00	150.612	150.638	150.465	150.567	2324	0	6
2023.11.15	04:00:00	150.568	150.683	150.525	150.652	1350	0	6
2023.11.15	05:00:00	150.654	150.660	150.522	150.572	947	0	6
2023.11.15	06:00:00	150.572	150.582	150.507	150.559	843	0	6
2023.11.15	07:00:00	150.559	150.690	150.559	150.654	937	0	6
2023.11.15	08:00:00	150.653	150.705	150.580	150.631	1097	0	6
2023.11.15	09:00:00	150.630	150.749	150.565	150.686	2541	0	6
2023.11.15	10:00:00	150.682	150.697	150.456	150.481	3002	0	6
2023.11.15	11:00:00	150.482	150.530	150.325	150.393	3479	0	6
2023.11.15	12:00:00	150.393	150.479	150.355	150.452	2223	0	6
2023.11.15	13:00:00	150.449	150.449	150.248	150.269	1457	0	6
2023.11.15	14:00:00	150.268	150.474	150.260	150.385	1977	0	6
2023.11.15	15:00:00	150.381	150.877	150.041	150.770	6788	0	6
2023.11.15	16:00:00	150.769	151.238	150.744	151.148	6481	0	6
2023.11.15	17:00:00	151.150	151.218	150.884	150.898	4587	0	6
2023.11.15	18:00:00	150.898	151.084	150.854	151.069	2911	0	6
2023.11.15	19:00:00	151.069	151.172	151.055	151.153	1394	0	6
2023.11.15	20:00:00	151.154	151.387	151.141	151.374	1431	0	6
2023.11.15	21:00:00	151.374	151.396	151.330	151.374	1330	0	6
2023.11.15	22:00:00	151.374	151.407	151.322	151.407	892	0	6
2023.11.15	23:00:00	151.407	151.415	151.352	151.377	1060	0	6
2023.11.16	00:00:00	151.340	151.352	151.228	151.261	523	0	15
2023.11.16	01:00:00	151.265	151.299	151.200	151.201	750	0	6
2023.11.16	02:00:00	151.208	151.274	151.200	151.231	1809	0	6
2023.11.16	03:00:00	151.232	151.250	151.112	151.196	1651	0	6
2023.11.16	04:00:00	151.194	151.315	151.162	151.282	1064	0	6
2023.11.16	05:00:00	151.283	151.301	151.225	151.250	775	0	6
2023.11.16	06:00:00	151.250	151.321	151.241	151.248	674	0	6
2023.11.16	07:00:00	151.249	151.349	151.249	151.299	647	0	6
2023.11.16	08:00:00	151.303	151.361	151.297	151.335	935	0	6
2023.11.16	09:00:00	151.336	151.421	151.323	151.370	1903	0	6
2023.11.16	10:00:00	151.369	151.426	151.281	151.308	2838	0	6
2023.11.16	11:00:00	151.306	151.324	151.136	151.272	2307	0	6
2023.11.16	12:00:00	151.273	151.308	151.190	151.203	1464	0	6
2023.11.16	13:00:00	151.204	151.230	151.153	151.217	1353	0	6
2023.11.16	14:00:00	151.218	151.294	151.214	151.258	1483	0	6
2023.11.16	15:00:00	151.259	151.266	150.644	150.644	5907	0	6
2023.11.16	16:00:00	150.645	150.911	150.597	150.608	5173	0	6
2023.11.16	17:00:00	150.608	150.614	150.281	150.402	5855	0	6
2023.11.16	18:00:00	150.402	150.606	150.295	150.587	4156	0	6
2023.11.16	19:00:00	150.587	150.651	150.490	150.503	1751	0	6
2023.11.16	20:00:00	150.503	150.521	150.418	150.511	1807	0	6
2023.11.16	21:00:00	150.512	150.626	150.507	150.604	1175	0	6
2023.11.16	22:00:00	150.604	150.737	150.573	150.730	1475	0	6
2023.11.16	23:00:00	150.729	150.766	150.719	150.730	588	0	7
2023.11.17	00:00:00	150.657	150.723	150.601	150.703	557	0	8
2023.11.17	01:00:00	150.695	150.740	150.662	150.699	481	0	6
2023.11.17	02:00:00	150.699	150.768	150.549	150.566	1999	0	6
2023.11.17	03:00:00	150.562	150.680	150.496	150.617	2247	0	6
2023.11.17	04:00:00	150.619	150.623	150.417	150.458	1476	0	6
2023.11.17	05:00:00	150.458	150.592	150.438	150.548	918	0	6
2023.11.17	06:00:00	150.549	150.582	150.498	150.571	592	0	6
2023.11.17	07:00:00	150.571	150.657	150.553	150.630	1215	0	6
2023.11.17	08:00:00	150.630	150.649	150.556	150.641	1110	0	6
2023.11.17	09:00:00	150.643	150.689	150.427	150.439	2327	0	6
2023.11.17	10:00:00	150.439	150.448	149.748	149.778	5542	0	6
2023.11.17	11:00:00	149.775	149.833	149.508	149.611	5280	0	6
2023.11.17	12:00:00	149.611	149.639	149.238	149.263	4245	0	6
2023.11.17	13:00:00	149.263	149.600	149.223	149.501	3455	0	6
2023.11.17	14:00:00	149.502	149.555	149.194	149.364	3273	0	6
2023.11.17	15:00:00	149.364	149.729	149.195	149.629	5756	0	6
2023.11.17	16:00:00	149.629	149.786	149.476	149.599	5801	0	6
2023.11.17	17:00:00	149.596	149.686	149.551	149.551	4005	0	6
2023.11.17	18:00:00	149.551	149.868	149.522	149.815	3595	0	6
2023.11.17	19:00:00	149.816	149.818	149.690	149.694	1542	0	6
2023.11.17	20:00:00	149.694	149.744	149.590	149.602	1158	0	6
2023.11.17	21:00:00	149.602	149.692	149.577	149.639	1556	0	6
2023.11.17	22:00:00	149.640	149.688	149.636	149.682	1013	0	6
2023.11.17	23:00:00	149.683	149.711	149.596	149.630	871	0	6
2023.11.20	00:00:00	149.670	149.722	149.525	149.657	887	0	15
2023.11.20	01:00:00	149.645	149.958	149.645	149.956	1728	0	6
2023.11.20	02:00:00	149.951	149.985	149.773	149.808	2844	0	6
2023.11.20	03:00:00	149.808	149.808	149.372	149.508	4031	0	6
2023.11.20	04:00:00	149.509	149.562	148.893	149.009	4523	0	6
2023.11.20	05:00:00	149.008	149.141	148.847	148.902	3833	0	6
2023.11.20	06:00:00	148.901	148.977	148.681	148.950	3576	0	6
2023.11.20	07:00:00	148.950	149.119	148.936	149.078	2322	0	6
2023.11.20	08:00:00	149.079	149.200	149.025	149.143	2039	0	6
2023.11.20	09:00:00	149.135	149.204	148.812	148.901	3507	0	6
2023.11.20	10:00:00	148.901	148.964	148.646	148.681	5078	0	6
2023.11.20	11:00:00	148.682	148.720	148.191	148.198	5577	0	6
2023.11.20	12:00:00	148.198	148.442	148.193	148.319	2753	0	6
2023.11.20	13:00:00	148.322	148.333	148.095	148.201	2583	0	6
2023.11.20	14:00:00	148.200	148.445	148.185	148.305	2888	0	6
2023.11.20	15:00:00	148.304	148.550	148.262	148.507	3648	0	6
2023.11.20	16:00:00	148.509	148.683	148.374	148.414	4088	0	6
2023.11.20	17:00:00	148.414	148.539	148.249	148.366	2968	0	6
2023.11.20	18:00:00	148.365	148.418	148.250	148.259	2749	0	6
2023.11.20	19:00:00	148.260	148.380	148.179	148.348	1719	0	6
2023.11.20	20:00:00	148.348	148.375	148.138	148.370	3289	0	6
2023.11.20	21:00:00	148.368	148.383	148.302	148.310	1757	0	6
2023.11.20	22:00:00	148.310	148.353	148.288	148.329	1126	0	6
2023.11.20	23:00:00	148.328	148.444	148.328	148.386	1169	0	6
2023.11.21	00:00:00	148.365	148.368	148.295	148.331	635	0	15
2023.11.21	01:00:00	148.326	148.378	148.216	148.376	660	0	6
2023.11.21	02:00:00	148.377	148.412	148.050	148.064	3175	0	6
2023.11.21	03:00:00	148.066	148.227	147.861	148.013	6257	0	6
2023.11.21	04:00:00	148.016	148.087	147.638	147.719	4315	0	6
2023.11.21	05:00:00	147.720	147.798	147.340	147.374	3610	0	6
2023.11.21	06:00:00	147.373	147.486	147.240	147.431	2845	0	6
2023.11.21	07:00:00	147.430	147.818	147.373	147.777	3382	0	6
2023.11.21	08:00:00	147.775	147.827	147.603	147.671	2198	0	6
2023.11.21	09:00:00	147.670	147.685	147.313	147.512	5232	0	6
2023.11.21	10:00:00	147.511	147.565	147.146	147.443	5920	0	6
2023.11.21	11:00:00	147.444	147.786	147.409	147.767	4501	0	6
2023.11.21	12:00:00	147.768	147.793	147.495	147.577	3372	0	6
2023.11.21	13:00:00	147.578	147.740	147.547	147.711	2750	0	6
2023.11.21	14:00:00	147.713	147.717	147.537	147.574	3266	0	6
2023.11.21	15:00:00	147.573	147.737	147.348	147.617	5681	0	6
2023.11.21	16:00:00	147.616	147.672	147.449	147.533	6603	0	6
2023.11.21	17:00:00	147.529	147.807	147.433	147.787	5403	0	6
2023.11.21	18:00:00	147.787	147.932	147.729	147.878	3778	0	6
2023.11.21	19:00:00	147.876	147.983	147.867	147.955	2593	0	6
2023.11.21	20:00:00	147.955	148.391	147.951	148.340	3474	0	6
2023.11.21	21:00:00	148.339	148.591	148.234	148.310	4831	0	6
2023.11.21	22:00:00	148.310	148.427	148.268	148.386	2194	0	6
2023.11.21	23:00:00	148.383	148.410	148.333	148.392	989	0	6
2023.11.22	00:00:00	148.372	148.400	148.239	148.239	511	0	10
2023.11.22	01:00:00	148.252	148.270	148.011	148.143	2039	0	6
2023.11.22	02:00:00	148.139	148.295	148.075	148.229	3370	0	6
2023.11.22	03:00:00	148.230	148.351	148.021	148.294	4042	0	6
2023.11.22	04:00:00	148.294	148.327	148.130	148.232	2294	0	6
2023.11.22	05:00:00	148.232	148.274	148.093	148.207	1988	0	6
2023.11.22	06:00:00	148.208	148.383	148.199	148.370	1363	0	6
2023.11.22	07:00:00	148.370	148.797	148.364	148.751	2790	0	6
2023.11.22	08:00:00	148.750	149.051	148.730	148.927	3268	0	6
2023.11.22	09:00:00	148.926	148.968	148.809	148.954	3378	0	6
2023.11.22	10:00:00	148.956	149.346	148.841	149.313	4419	0	6
2023.11.22	11:00:00	149.312	149.318	148.945	149.102	3887	0	6
2023.11.22	12:00:00	149.100	149.150	148.887	148.894	2814	0	6
2023.11.22	13:00:00	148.895	148.909	148.697	148.762	3276	0	6
2023.11.22	14:00:00	148.761	148.838	148.584	148.731	3906	0	6
2023.11.22	15:00:00	148.733	149.231	148.600	149.229	6835	0	6
2023.11.22	16:00:00	149.227	149.463	149.190	149.352	6371	0	6
2023.11.22	17:00:00	149.352	149.744	149.341	149.675	6878	0	6
2023.11.22	18:00:00	149.676	149.742	149.543	149.671	3223	0	6
2023.11.22	19:00:00	149.673	149.700	149.544	149.610	1753	0	6
2023.11.22	20:00:00	149.609	149.695	149.572	149.666	1436	0	6
2023.11.22	21:00:00	149.665	149.665	149.563	149.574	1437	0	6
2023.11.22	22:00:00	149.573	149.616	149.560	149.594	1090	0	6
2023.11.22	23:00:00	149.592	149.609	149.508	149.527	814	0	6
2023.11.23	00:00:00	149.523	149.547	149.494	149.510	576	0	15
2023.11.23	01:00:00	149.512	149.526	149.451	149.457	689	0	6
2023.11.23	02:00:00	149.457	149.457	149.226	149.256	1411	0	6
2023.11.23	03:00:00	149.255	149.312	149.157	149.173	2252	0	6
2023.11.23	04:00:00	149.171	149.175	149.027	149.119	1813	0	6
2023.11.23	05:00:00	149.119	149.247	149.086	149.121	1214	0	6
2023.11.23	06:00:00	149.114	149.185	149.099	149.156	574	0	6
2023.11.23	07:00:00	149.157	149.193	148.946	148.983	973	0	6
2023.11.23	08:00:00	148.982	149.058	148.881	149.046	2059	0	6
2023.11.23	09:00:00	149.046	149.182	148.989	149.140	2185	0	6
2023.11.23	10:00:00	149.139	149.237	149.040	149.115	3660	0	6
2023.11.23	11:00:00	149.116	149.334	149.108	149.231	3049	0	6
2023.11.23	12:00:00	149.232	149.329	149.161	149.227	1614	0	6
2023.11.23	13:00:00	149.227	149.260	149.162	149.238	986	0	6
2023.11.23	14:00:00	149.239	149.463	149.230	149.435	1518	0	6
2023.11.23	15:00:00	149.434	149.568	149.428	149.468	2135	0	6
2023.11.23	16:00:00	149.468	149.592	149.445	149.569	1915	0	6
2023.11.23	17:00:00	149.569	149.684	149.480	149.492	1980	0	6
2023.11.23	18:00:00	149.493	149.624	149.487	149.579	1283	0	6
2023.11.23	19:00:00	149.579	149.635	149.546	149.616	568	0	6
2023.11.23	20:00:00	149.615	149.615	149.580	149.581	174	0	9
2023.11.23	21:00:00	149.583	149.585	149.540	149.562	310	0	6
2023.11.23	22:00:00	149.561	149.597	149.522	149.561	2085	0	6
2023.11.23	23:00:00	149.565	149.570	149.527	149.563	234	0	6
2023.11.24	00:00:00	149.552	149.569	149.471	149.471	540	0	15
2023.11.24	01:00:00	149.469	149.638	149.469	149.635	1419	0	6
2023.11.24	02:00:00	149.631	149.705	149.403	149.484	2765	0	6
2023.11.24	03:00:00	149.484	149.639	149.451	149.516	2273	0	6
2023.11.24	04:00:00	149.513	149.556	149.494	149.515	1166	0	7
2023.11.24	05:00:00	149.516	149.587	149.491	149.498	1051	0	6
2023.11.24	06:00:00	149.496	149.496	149.327	149.341	880	0	6
2023.11.24	07:00:00	149.340	149.340	149.193	149.247	1745	0	6
2023.11.24	08:00:00	149.250	149.395	149.201	149.371	1610	0	6
2023.11.24	09:00:00	149.369	149.476	149.326	149.420	1828	0	6
2023.11.24	10:00:00	149.421	149.596	149.364	149.526	3066	0	6
2023.11.24	11:00:00	149.527	149.655	149.458	149.627	2481	0	6
2023.11.24	12:00:00	149.627	149.639	149.519	149.549	1752	0	6
2023.11.24	13:00:00	149.548	149.594	149.539	149.562	1429	0	6
2023.11.24	14:00:00	149.562	149.574	149.441	149.558	1477	0	6
2023.11.24	15:00:00	149.557	149.663	149.545	149.584	2755	0	6
2023.11.24	16:00:00	149.583	149.617	149.434	149.509	3978	0	6
2023.11.24	17:00:00	149.509	149.555	149.453	149.495	3353	0	6
2023.11.24	18:00:00	149.495	149.596	149.489	149.565	1349	0	6
2023.11.24	19:00:00	149.566	149.621	149.504	149.518	1066	0	7
2023.11.24	20:00:00	149.517	149.526	149.444	149.451	759	0	6
2023.11.24	21:00:00	149.450	149.478	149.446	149.478	1938	0	7
2023.11.24	22:00:00	149.477	149.481	149.443	149.460	3767	0	10
2023.11.24	23:00:00	149.461	149.493	149.409	149.431	1615	0	12
2023.11.27	00:00:00	149.429	149.530	149.427	149.509	351	0	15
2023.11.27	01:00:00	149.516	149.584	149.500	149.574	1148	0	6
2023.11.27	02:00:00	149.571	149.669	149.463	149.495	1815	0	6
2023.11.27	03:00:00	149.495	149.533	149.045	149.106	4061	0	6
2023.11.27	04:00:00	149.106	149.282	149.079	149.135	2461	0	6
2023.11.27	05:00:00	149.136	149.142	148.890	148.978	2849	0	6
2023.11.27	06:00:00	148.979	149.069	148.883	149.000	2267	0	6
2023.11.27	07:00:00	148.999	149.148	148.971	149.127	1991	0	6
2023.11.27	08:00:00	149.128	149.129	148.920	148.996	1918	0	6
2023.11.27	09:00:00	148.996	149.028	148.770	149.017	3043	0	6
2023.11.27	10:00:00	149.016	149.123	148.967	149.083	3586	0	6
2023.11.27	11:00:00	149.082	149.319	149.041	149.285	3276	0	6
2023.11.27	12:00:00	149.286	149.322	148.981	148.987	3179	0	6
2023.11.27	13:00:00	148.986	149.072	148.935	149.023	1649	0	6
2023.11.27	14:00:00	149.023	149.041	148.772	148.832	2509	0	6
2023.11.27	15:00:00	148.823	148.879	148.646	148.807	5049	0	6
2023.11.27	16:00:00	148.808	148.931	148.654	148.879	4312	0	6
2023.11.27	17:00:00	148.878	148.966	148.732	148.914	5272	0	6
2023.11.27	18:00:00	148.913	149.072	148.863	148.884	3852	0	6
2023.11.27	19:00:00	148.884	148.973	148.861	148.951	1691	0	6
2023.11.27	20:00:00	148.951	148.967	148.772	148.788	2471	0	6
2023.11.27	21:00:00	148.787	148.798	148.540	148.600	1735	0	6
2023.11.27	22:00:00	148.601	148.649	148.550	148.622	1355	0	6
2023.11.27	23:00:00	148.620	148.688	148.616	148.668	1041	0	6
2023.11.28	00:00:00	148.665	148.665	148.592	148.631	319	0	6
2023.11.28	01:00:00	148.634	148.634	148.357	148.410	1493	0	6
2023.11.28	02:00:00	148.410	148.410	148.068	148.138	4038	0	6
2023.11.28	03:00:00	148.136	148.356	148.019	148.196	3723	0	6
2023.11.28	04:00:00	148.195	148.289	147.967	148.066	2477	0	6
2023.11.28	05:00:00	148.066	148.270	148.039	148.208	1590	0	6
2023.11.28	06:00:00	148.207	148.239	148.124	148.179	1398	0	6
2023.11.28	07:00:00	148.178	148.378	148.178	148.278	1891	0	6
2023.11.28	08:00:00	148.278	148.364	148.151	148.352	1849	0	6
2023.11.28	09:00:00	148.351	148.540	148.292	148.505	3371	0	6
2023.11.28	10:00:00	148.504	148.824	148.468	148.686	4632	0	6
2023.11.28	11:00:00	148.687	148.687	148.514	148.534	3030	0	6
2023.11.28	12:00:00	148.533	148.695	148.515	148.602	2357	0	6
2023.11.28	13:00:00	148.605	148.634	148.400	148.583	1849	0	6
2023.11.28	14:00:00	148.584	148.614	148.347	148.504	3035	0	6
2023.11.28	15:00:00	148.500	148.687	148.289	148.358	5762	0	6
2023.11.28	16:00:00	148.359	148.495	148.155	148.269	6854	0	6
2023.11.28	17:00:00	148.270	148.381	147.697	147.870	9664	0	6
2023.11.28	18:00:00	147.869	147.908	147.388	147.414	7638	0	6
2023.11.28	19:00:00	147.415	147.613	147.318	147.550	5345	0	6
2023.11.28	20:00:00	147.549	147.710	147.502	147.576	4179	0	6
2023.11.28	21:00:00	147.574	147.574	147.384	147.418	2923	0	6
2023.11.28	22:00:00	147.420	147.540	147.415	147.476	2901	0	6
2023.11.28	23:00:00	147.477	147.510	147.443	147.458	1488	0	6
2023.11.29	00:00:00	147.491	147.533	147.403	147.427	927	0	6
2023.11.29	01:00:00	147.425	147.426	147.012	147.060	2686	0	6
2023.11.29	02:00:00	147.059	147.240	146.775	146.795	5335	0	6
2023.11.29	03:00:00	146.792	146.950	146.663	146.894	6491	0	6
2023.11.29	04:00:00	146.895	147.081	146.794	147.030	3711	0	6
2023.11.29	05:00:00	147.030	147.317	146.987	147.285	2538	0	6
2023.11.29	06:00:00	147.285	147.297	147.068	147.087	2223	0	6
2023.11.29	07:00:00	147.088	147.178	146.943	147.138	4094	0	6
2023.11.29	08:00:00	147.138	147.258	147.016	147.167	4511	0	6
2023.11.29	09:00:00	147.163	147.361	147.100	147.342	4460	0	6
2023.11.29	10:00:00	147.341	147.472	147.212	147.267	6179	0	6
2023.11.29	11:00:00	147.266	147.651	147.174	147.562	5210	0	6
2023.11.29	12:00:00	147.562	147.812	147.446	147.770	4126	0	6
2023.11.29	13:00:00	147.772	147.778	147.609	147.615	3237	0	6
2023.11.29	14:00:00	147.617	147.749	147.539	147.609	3717	0	6
2023.11.29	15:00:00	147.610	147.788	147.296	147.721	9632	0	6
2023.11.29	16:00:00	147.722	147.901	147.368	147.399	8338	0	6
2023.11.29	17:00:00	147.397	147.705	147.115	147.385	9598	0	6
2023.11.29	18:00:00	147.387	147.468	147.263	147.384	5322	0	6
2023.11.29	19:00:00	147.381	147.456	147.250	147.259	2703	0	6
2023.11.29	20:00:00	147.260	147.325	147.126	147.173	2339	0	6
2023.11.29	21:00:00	147.172	147.309	147.072	147.235	2750	0	6
2023.11.29	22:00:00	147.235	147.359	147.230	147.295	1837	0	6
2023.11.29	23:00:00	147.291	147.305	147.185	147.226	921	0	6
2023.11.30	00:00:00	147.180	147.191	147.048	147.072	1274	0	6
2023.11.30	01:00:00	147.069	147.108	146.836	147.052	1894	0	6
2023.11.30	02:00:00	147.052	147.183	146.880	146.970	3457	0	6
2023.11.30	03:00:00	146.971	147.166	146.971	147.030	3535	0	6
2023.11.30	04:00:00	147.031	147.171	146.924	147.003	3214	0	6
2023.11.30	05:00:00	147.003	147.120	146.989	147.086	1459	0	6
2023.11.30	06:00:00	147.086	147.147	147.000	147.039	1568	0	6
2023.11.30	07:00:00	147.040	147.110	146.948	147.024	2299	0	6
2023.11.30	08:00:00	147.025	147.094	146.861	146.955	2133	0	6
2023.11.30	09:00:00	146.953	147.261	146.915	147.055	3991	0	6
2023.11.30	10:00:00	147.055	147.198	146.952	147.166	5418	0	6
2023.11.30	11:00:00	147.163	147.455	147.051	147.409	5429	0	6
2023.11.30	12:00:00	147.409	147.632	147.405	147.564	4479	0	6
2023.11.30	13:00:00	147.563	147.740	147.546	147.703	3540	0	6
2023.11.30	14:00:00	147.702	147.770	147.492	147.566	3031	0	6
2023.11.30	15:00:00	147.564	147.889	147.203	147.879	8582	0	6
2023.11.30	16:00:00	147.878	148.511	147.875	148.359	10447	0	6
2023.11.30	17:00:00	148.359	148.421	147.795	147.828	8910	0	6
2023.11.30	18:00:00	147.827	147.951	147.715	147.864	6707	0	6
2023.11.30	19:00:00	147.864	148.211	147.801	148.203	2265	0	6
2023.11.30	20:00:00	148.204	148.262	148.037	148.215	2147	0	6
2023.11.30	21:00:00	148.214	148.245	148.113	148.205	1776	0	6
2023.11.30	22:00:00	148.205	148.296	148.186	148.232	2017	0	6
2023.11.30	23:00:00	148.234	148.241	148.164	148.209	1156	0	6
2023.12.01	00:00:00	148.183	148.215	148.160	148.160	586	0	15
2023.12.01	01:00:00	148.160	148.165	147.928	147.996	1560	0	6
2023.12.01	02:00:00	147.992	148.017	147.727	147.759	3680	0	6
2023.12.01	03:00:00	147.765	147.770	147.597	147.707	3928	0	6
2023.12.01	04:00:00	147.707	147.987	147.661	147.982	2856	0	6
2023.12.01	05:00:00	147.986	148.177	147.959	148.116	2471	0	6
2023.12.01	06:00:00	148.117	148.150	147.993	148.076	1389	0	6
2023.12.01	07:00:00	148.075	148.144	148.013	148.057	2321	0	6
2023.12.01	08:00:00	148.056	148.249	148.009	148.191	2423	0	6
2023.12.01	09:00:00	148.185	148.309	148.060	148.296	3070	0	6
2023.12.01	10:00:00	148.296	148.296	147.794	147.857	4768	0	6
2023.12.01	11:00:00	147.858	147.902	147.685	147.853	3952	0	6
2023.12.01	12:00:00	147.854	148.048	147.794	147.976	2245	0	6
2023.12.01	13:00:00	147.976	148.172	147.923	148.125	2487	0	6
2023.12.01	14:00:00	148.124	148.342	148.010	148.270	3326	0	6
2023.12.01	15:00:00	148.275	148.299	147.954	148.183	5608	0	6
2023.12.01	16:00:00	148.184	148.247	148.027	148.078	5091	0	6
2023.12.01	17:00:00	148.022	148.022	147.332	147.587	11152	0	6
2023.12.01	18:00:00	147.589	147.838	146.847	146.995	11504	0	6
2023.12.01	19:00:00	146.994	147.100	146.824	146.847	5814	0	6
2023.12.01	20:00:00	146.849	146.880	146.655	146.753	4804	0	6
2023.12.01	21:00:00	146.755	146.920	146.715	146.842	2482	0	6
2023.12.01	22:00:00	146.841	146.894	146.783	146.869	2005	0	6
2023.12.01	23:00:00	146.868	146.868	146.786	146.804	1143	0	6
2023.12.04	00:00:00	146.731	146.777	146.667	146.672	397	0	15
2023.12.04	01:00:00	146.680	146.723	146.227	146.355	6919	0	6
2023.12.04	02:00:00	146.354	146.556	146.220	146.496	6422	0	6
2023.12.04	03:00:00	146.494	146.743	146.454	146.638	5863	0	6
2023.12.04	04:00:00	146.639	146.650	146.468	146.574	3266	0	6
2023.12.04	05:00:00	146.577	146.729	146.499	146.728	2947	0	6
2023.12.04	06:00:00	146.728	146.823	146.701	146.790	2166	0	6
2023.12.04	07:00:00	146.790	146.884	146.730	146.806	2087	0	6
2023.12.04	08:00:00	146.806	146.811	146.574	146.748	2349	0	6
2023.12.04	09:00:00	146.746	146.971	146.599	146.954	4534	0	6
2023.12.04	10:00:00	146.955	147.108	146.765	146.789	5558	0	6
2023.12.04	11:00:00	146.789	146.790	146.566	146.610	3781	0	6
2023.12.04	12:00:00	146.610	146.760	146.454	146.555	3057	0	6
2023.12.04	13:00:00	146.558	146.671	146.481	146.532	3530	0	6
2023.12.04	14:00:00	146.537	146.671	146.478	146.604	3212	0	6
2023.12.04	15:00:00	146.605	146.756	146.535	146.649	5884	0	6
2023.12.04	16:00:00	146.650	147.070	146.637	146.756	8011	0	6
2023.12.04	17:00:00	146.749	147.157	146.464	147.099	9222	0	6
2023.12.04	18:00:00	147.099	147.242	146.948	147.143	5493	0	6
2023.12.04	19:00:00	147.143	147.252	147.080	147.246	3244	0	6
2023.12.04	20:00:00	147.246	147.445	147.223	147.385	2659	0	6
2023.12.04	21:00:00	147.385	147.426	147.284	147.286	1755	0	6
2023.12.04	22:00:00	147.287	147.349	147.236	147.283	1920	0	6
2023.12.04	23:00:00	147.281	147.287	147.171	147.220	1043	0	6
2023.12.05	00:00:00	147.171	147.186	147.099	147.109	468	0	9
2023.12.05	01:00:00	147.107	147.338	147.096	147.299	2024	0	6
2023.12.05	02:00:00	147.299	147.373	146.967	147.017	4374	0	6
2023.12.05	03:00:00	147.017	147.268	146.970	147.156	3864	0	6
2023.12.05	04:00:00	147.150	147.265	147.082	147.260	1573	0	6
2023.12.05	05:00:00	147.258	147.270	147.110	147.160	2105	0	6
2023.12.05	06:00:00	147.161	147.177	147.034	147.147	1639	0	6
