<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.24	05:00:00	1.23873	1.23908	1.23795	1.23807	2008	0	6
2023.01.24	06:00:00	1.23806	1.23844	1.23745	1.23836	1244	0	6
2023.01.24	07:00:00	1.23838	1.23937	1.23816	1.23863	1481	0	6
2023.01.24	08:00:00	1.23864	1.24075	1.23860	1.24020	2023	0	6
2023.01.24	09:00:00	1.24018	1.24124	1.23839	1.24042	3665	0	6
2023.01.24	10:00:00	1.24041	1.24135	1.23879	1.23921	5268	0	6
2023.01.24	11:00:00	1.23923	1.23985	1.23077	1.23304	7024	0	6
2023.01.24	12:00:00	1.23301	1.23352	1.23012	1.23177	5640	0	6
2023.01.24	13:00:00	1.23176	1.23289	1.23027	1.23140	4153	0	6
2023.01.24	14:00:00	1.23140	1.23190	1.22861	1.22875	4586	0	6
2023.01.24	15:00:00	1.22875	1.23029	1.22813	1.22919	6549	0	6
2023.01.24	16:00:00	1.22911	1.23024	1.22628	1.22649	9120	0	6
2023.01.24	17:00:00	1.22652	1.23207	1.22640	1.23143	11731	0	6
2023.01.24	18:00:00	1.23143	1.23361	1.23094	1.23212	7251	0	6
2023.01.24	19:00:00	1.23213	1.23395	1.23163	1.23257	4662	0	6
2023.01.24	20:00:00	1.23257	1.23401	1.23237	1.23307	3350	0	6
2023.01.24	21:00:00	1.23307	1.23372	1.23220	1.23367	2734	0	6
2023.01.24	22:00:00	1.23371	1.23386	1.23272	1.23346	4270	0	6
2023.01.24	23:00:00	1.23343	1.23416	1.23321	1.23394	2307	0	6
2023.01.25	00:00:00	1.23247	1.23360	1.23230	1.23304	3530	0	7
2023.01.25	01:00:00	1.23301	1.23363	1.23252	1.23307	3440	0	6
2023.01.25	02:00:00	1.23307	1.23312	1.23112	1.23248	4276	0	6
2023.01.25	03:00:00	1.23247	1.23301	1.23137	1.23258	3054	0	6
2023.01.25	04:00:00	1.23259	1.23369	1.23233	1.23240	2200	0	6
2023.01.25	05:00:00	1.23239	1.23274	1.23160	1.23256	3041	0	7
2023.01.25	06:00:00	1.23258	1.23331	1.23236	1.23247	2777	0	6
2023.01.25	07:00:00	1.23248	1.23252	1.23162	1.23217	2704	0	7
2023.01.25	08:00:00	1.23216	1.23371	1.23182	1.23293	3833	0	6
2023.01.25	09:00:00	1.23285	1.23388	1.23037	1.23169	5021	0	6
2023.01.25	10:00:00	1.23170	1.23310	1.23097	1.23157	6296	0	6
2023.01.25	11:00:00	1.23149	1.23300	1.23043	1.23099	4991	0	6
2023.01.25	12:00:00	1.23098	1.23130	1.22827	1.23013	4586	0	6
2023.01.25	13:00:00	1.23013	1.23121	1.22961	1.23059	3980	0	6
2023.01.25	14:00:00	1.23057	1.23349	1.23048	1.23303	4126	0	6
2023.01.25	15:00:00	1.23297	1.23362	1.23069	1.23150	5653	0	6
2023.01.25	16:00:00	1.23148	1.23640	1.23101	1.23569	8926	0	6
2023.01.25	17:00:00	1.23572	1.23993	1.23486	1.23577	12466	0	6
2023.01.25	18:00:00	1.23575	1.23731	1.23328	1.23711	7581	0	6
2023.01.25	19:00:00	1.23715	1.23833	1.23668	1.23817	3959	0	6
2023.01.25	20:00:00	1.23817	1.23993	1.23804	1.23902	3236	0	6
2023.01.25	21:00:00	1.23902	1.23991	1.23873	1.23986	2678	0	6
2023.01.25	22:00:00	1.23987	1.23996	1.23890	1.23972	3042	0	7
2023.01.25	23:00:00	1.23973	1.24035	1.23944	1.23996	1907	0	8
2023.01.26	00:00:00	1.23938	1.24020	1.23901	1.23995	909	0	8
2023.01.26	01:00:00	1.23996	1.24178	1.23993	1.24098	2498	0	7
2023.01.26	02:00:00	1.24096	1.24169	1.24064	1.24068	2958	0	6
2023.01.26	03:00:00	1.24070	1.24096	1.23945	1.24095	3347	0	7
2023.01.26	04:00:00	1.24094	1.24102	1.23926	1.24002	2668	0	6
2023.01.26	05:00:00	1.24002	1.24036	1.23932	1.23943	3074	0	8
2023.01.26	06:00:00	1.23943	1.24025	1.23935	1.23992	2625	0	6
2023.01.26	07:00:00	1.23991	1.24006	1.23890	1.24003	2731	0	6
2023.01.26	08:00:00	1.24001	1.24105	1.23983	1.24010	3549	0	6
2023.01.26	09:00:00	1.24007	1.24112	1.23844	1.24083	5592	0	6
2023.01.26	10:00:00	1.24075	1.24300	1.23885	1.23929	7111	0	6
2023.01.26	11:00:00	1.23929	1.23970	1.23737	1.23842	5379	0	6
2023.01.26	12:00:00	1.23842	1.24012	1.23818	1.23950	3580	0	6
2023.01.26	13:00:00	1.23949	1.24065	1.23874	1.23910	3164	0	6
2023.01.26	14:00:00	1.23909	1.24009	1.23822	1.23952	3658	0	6
2023.01.26	15:00:00	1.23951	1.24038	1.23604	1.23923	10355	0	6
2023.01.26	16:00:00	1.23923	1.24190	1.23625	1.23745	10592	0	6
2023.01.26	17:00:00	1.23748	1.23835	1.23451	1.23552	10971	0	6
2023.01.26	18:00:00	1.23552	1.23724	1.23443	1.23676	8688	0	6
2023.01.26	19:00:00	1.23676	1.23815	1.23612	1.23745	4419	0	6
2023.01.26	20:00:00	1.23746	1.24052	1.23737	1.24034	4709	0	6
2023.01.26	21:00:00	1.24034	1.24080	1.23979	1.24079	2569	0	6
2023.01.26	22:00:00	1.24076	1.24141	1.24046	1.24138	2779	0	6
2023.01.26	23:00:00	1.24137	1.24156	1.24103	1.24114	1472	0	7
2023.01.27	00:00:00	1.23980	1.24098	1.23847	1.24051	518	0	6
2023.01.27	01:00:00	1.24050	1.24183	1.24042	1.24138	2238	0	6
2023.01.27	02:00:00	1.24139	1.24180	1.24093	1.24173	2997	0	6
2023.01.27	03:00:00	1.24171	1.24180	1.23987	1.24035	2538	0	6
2023.01.27	04:00:00	1.24035	1.24038	1.23938	1.23945	1924	0	7
2023.01.27	05:00:00	1.23946	1.23962	1.23868	1.23872	2081	0	7
2023.01.27	06:00:00	1.23872	1.23874	1.23788	1.23789	1727	0	6
2023.01.27	07:00:00	1.23788	1.23822	1.23765	1.23810	1824	0	6
2023.01.27	08:00:00	1.23810	1.23824	1.23628	1.23691	2714	0	6
2023.01.27	09:00:00	1.23691	1.23807	1.23633	1.23754	2981	0	6
2023.01.27	10:00:00	1.23754	1.23819	1.23591	1.23814	4524	0	6
2023.01.27	11:00:00	1.23813	1.23892	1.23645	1.23700	4461	0	6
2023.01.27	12:00:00	1.23699	1.23835	1.23656	1.23739	3360	0	6
2023.01.27	13:00:00	1.23738	1.23845	1.23593	1.23697	3661	0	6
2023.01.27	14:00:00	1.23697	1.23726	1.23619	1.23651	4165	0	6
2023.01.27	15:00:00	1.23650	1.23910	1.23553	1.23680	6791	0	6
2023.01.27	16:00:00	1.23680	1.23973	1.23472	1.23829	9245	0	6
2023.01.27	17:00:00	1.23823	1.23969	1.23450	1.23577	11692	0	6
2023.01.27	18:00:00	1.23577	1.23908	1.23565	1.23767	7279	0	6
2023.01.27	19:00:00	1.23765	1.23978	1.23740	1.23914	4069	0	6
2023.01.27	20:00:00	1.23914	1.23917	1.23811	1.23887	3701	0	6
2023.01.27	21:00:00	1.23887	1.23973	1.23862	1.23927	2310	0	6
2023.01.27	22:00:00	1.23927	1.23975	1.23864	1.23902	2027	0	6
2023.01.27	23:00:00	1.23901	1.23992	1.23827	1.23829	1300	0	6
2023.01.30	00:00:00	1.23896	1.23921	1.23677	1.23919	294	0	13
2023.01.30	01:00:00	1.23917	1.24005	1.23875	1.23999	3097	0	8
2023.01.30	02:00:00	1.24000	1.24039	1.23948	1.23993	3674	0	6
2023.01.30	03:00:00	1.23989	1.23994	1.23804	1.23921	3896	0	6
2023.01.30	04:00:00	1.23921	1.23931	1.23834	1.23905	3959	0	6
2023.01.30	05:00:00	1.23905	1.23939	1.23832	1.23902	2258	0	7
2023.01.30	06:00:00	1.23900	1.24055	1.23899	1.24026	6430	0	6
2023.01.30	07:00:00	1.24026	1.24028	1.23922	1.23962	4334	0	6
2023.01.30	08:00:00	1.23962	1.23970	1.23874	1.23923	3934	0	7
2023.01.30	09:00:00	1.23918	1.23976	1.23713	1.23792	3980	0	6
2023.01.30	10:00:00	1.23797	1.23937	1.23705	1.23708	7260	0	6
2023.01.30	11:00:00	1.23709	1.23994	1.23679	1.23925	6082	0	6
2023.01.30	12:00:00	1.23926	1.24169	1.23922	1.24094	5121	0	6
2023.01.30	13:00:00	1.24099	1.24115	1.23782	1.23842	4641	0	6
2023.01.30	14:00:00	1.23841	1.23967	1.23781	1.23897	4021	0	6
2023.01.30	15:00:00	1.23898	1.23982	1.23727	1.23743	5158	0	6
2023.01.30	16:00:00	1.23744	1.23866	1.23658	1.23754	6065	0	6
2023.01.30	17:00:00	1.23754	1.23941	1.23669	1.23799	8167	0	6
2023.01.30	18:00:00	1.23799	1.23832	1.23688	1.23716	4910	0	6
2023.01.30	19:00:00	1.23715	1.23718	1.23593	1.23627	4198	0	6
2023.01.30	20:00:00	1.23628	1.23637	1.23555	1.23567	2885	0	6
2023.01.30	21:00:00	1.23567	1.23591	1.23368	1.23457	3034	0	6
2023.01.30	22:00:00	1.23453	1.23572	1.23416	1.23481	3926	0	6
2023.01.30	23:00:00	1.23483	1.23537	1.23466	1.23512	2115	0	7
2023.01.31	00:00:00	1.23438	1.23555	1.23417	1.23501	313	0	7
2023.01.31	01:00:00	1.23512	1.23512	1.23463	1.23494	2325	0	8
2023.01.31	02:00:00	1.23493	1.23614	1.23488	1.23612	2506	0	6
2023.01.31	03:00:00	1.23612	1.23708	1.23556	1.23663	3326	0	6
2023.01.31	04:00:00	1.23663	1.23664	1.23546	1.23585	3046	0	6
2023.01.31	05:00:00	1.23585	1.23596	1.23427	1.23429	2803	0	6
2023.01.31	06:00:00	1.23429	1.23455	1.23309	1.23421	1822	0	6
2023.01.31	07:00:00	1.23422	1.23454	1.23370	1.23380	2171	0	6
2023.01.31	08:00:00	1.23381	1.23497	1.23346	1.23459	2507	0	7
2023.01.31	09:00:00	1.23459	1.23623	1.23403	1.23490	4103	0	6
2023.01.31	10:00:00	1.23485	1.23542	1.23079	1.23094	6660	0	6
2023.01.31	11:00:00	1.23096	1.23327	1.23083	1.23249	5087	0	6
2023.01.31	12:00:00	1.23249	1.23257	1.23081	1.23132	4231	0	6
2023.01.31	13:00:00	1.23131	1.23251	1.23076	1.23251	3359	0	6
2023.01.31	14:00:00	1.23250	1.23290	1.23003	1.23011	4251	0	6
2023.01.31	15:00:00	1.23011	1.23297	1.22953	1.23212	9513	0	6
2023.01.31	16:00:00	1.23211	1.23280	1.23092	1.23171	8735	0	6
2023.01.31	17:00:00	1.23169	1.23239	1.22839	1.23046	10394	0	6
2023.01.31	18:00:00	1.23044	1.23266	1.23040	1.23217	6541	0	6
2023.01.31	19:00:00	1.23219	1.23275	1.23115	1.23253	3546	0	6
2023.01.31	20:00:00	1.23252	1.23339	1.23221	1.23309	2090	0	6
2023.01.31	21:00:00	1.23309	1.23371	1.23213	1.23230	1791	0	6
2023.01.31	22:00:00	1.23232	1.23288	1.23134	1.23275	3612	0	6
2023.01.31	23:00:00	1.23276	1.23282	1.23150	1.23185	1969	0	6
2023.02.01	00:00:00	1.23170	1.23232	1.23119	1.23131	1124	0	24
2023.02.01	01:00:00	1.23121	1.23159	1.23077	1.23077	3234	0	7
2023.02.01	02:00:00	1.23078	1.23127	1.23027	1.23101	3264	0	6
2023.02.01	03:00:00	1.23102	1.23136	1.23079	1.23100	3259	0	6
2023.02.01	04:00:00	1.23098	1.23104	1.23034	1.23082	1728	0	6
2023.02.01	05:00:00	1.23082	1.23157	1.23070	1.23128	1358	0	7
2023.02.01	06:00:00	1.23128	1.23191	1.23120	1.23147	1342	0	7
2023.02.01	07:00:00	1.23147	1.23191	1.23127	1.23144	1358	0	6
2023.02.01	08:00:00	1.23144	1.23277	1.23133	1.23222	1775	0	6
2023.02.01	09:00:00	1.23224	1.23252	1.23086	1.23192	4088	0	6
2023.02.01	10:00:00	1.23193	1.23246	1.23108	1.23203	5289	0	6
2023.02.01	11:00:00	1.23201	1.23248	1.23125	1.23166	4372	0	6
2023.02.01	12:00:00	1.23168	1.23248	1.23120	1.23237	4162	0	6
2023.02.01	13:00:00	1.23236	1.23342	1.23202	1.23266	2820	0	6
2023.02.01	14:00:00	1.23265	1.23266	1.23157	1.23246	2965	0	6
2023.02.01	15:00:00	1.23246	1.23438	1.23222	1.23392	6624	0	6
2023.02.01	16:00:00	1.23393	1.23464	1.23325	1.23395	5252	0	6
2023.02.01	17:00:00	1.23395	1.23429	1.23165	1.23248	10934	0	6
2023.02.01	18:00:00	1.23248	1.23272	1.23009	1.23065	5607	0	6
2023.02.01	19:00:00	1.23066	1.23115	1.22939	1.23019	4234	0	6
2023.02.01	20:00:00	1.23018	1.23106	1.22944	1.22988	3568	0	6
2023.02.01	21:00:00	1.22988	1.23854	1.22717	1.23686	20901	0	6
2023.02.01	22:00:00	1.23689	1.23944	1.23513	1.23739	16031	0	6
2023.02.01	23:00:00	1.23738	1.23780	1.23678	1.23712	3577	0	7
2023.02.02	00:00:00	1.23728	1.23740	1.23687	1.23738	267	0	7
2023.02.02	01:00:00	1.23736	1.24010	1.23717	1.23870	3244	0	6
2023.02.02	02:00:00	1.23870	1.24001	1.23870	1.23935	3873	0	6
2023.02.02	03:00:00	1.23934	1.23961	1.23702	1.23777	3847	0	6
2023.02.02	04:00:00	1.23777	1.23893	1.23763	1.23875	3082	0	6
2023.02.02	05:00:00	1.23874	1.23922	1.23827	1.23847	1923	0	7
2023.02.02	06:00:00	1.23847	1.23955	1.23832	1.23897	1915	0	6
2023.02.02	07:00:00	1.23897	1.23949	1.23865	1.23903	2328	0	6
2023.02.02	08:00:00	1.23903	1.23969	1.23817	1.23839	3286	0	6
2023.02.02	09:00:00	1.23832	1.23959	1.23714	1.23730	4098	0	6
2023.02.02	10:00:00	1.23730	1.23931	1.23597	1.23705	6512	0	6
2023.02.02	11:00:00	1.23704	1.23739	1.23307	1.23442	6120	0	6
2023.02.02	12:00:00	1.23443	1.23460	1.23102	1.23155	5250	0	6
2023.02.02	13:00:00	1.23158	1.23395	1.23111	1.23305	4696	0	6
2023.02.02	14:00:00	1.23313	1.23906	1.22642	1.22920	13691	0	6
2023.02.02	15:00:00	1.22922	1.23270	1.22889	1.23006	12250	0	6
2023.02.02	16:00:00	1.23008	1.23257	1.22685	1.22726	14109	0	6
2023.02.02	17:00:00	1.22726	1.22996	1.22388	1.22921	12241	0	6
2023.02.02	18:00:00	1.22920	1.22999	1.22443	1.22583	7984	0	6
2023.02.02	19:00:00	1.22581	1.22655	1.22310	1.22433	5542	0	6
2023.02.02	20:00:00	1.22434	1.22545	1.22370	1.22509	4905	0	6
2023.02.02	21:00:00	1.22506	1.22534	1.22286	1.22315	7556	0	6
2023.02.02	22:00:00	1.22315	1.22419	1.22286	1.22379	7286	0	6
2023.02.02	23:00:00	1.22379	1.22423	1.22219	1.22236	5864	0	6
2023.02.03	00:00:00	1.22255	1.22266	1.22216	1.22255	414	0	18
2023.02.03	01:00:00	1.22253	1.22296	1.22191	1.22206	2432	0	6
2023.02.03	02:00:00	1.22205	1.22206	1.22047	1.22109	3774	0	6
2023.02.03	03:00:00	1.22109	1.22184	1.22096	1.22176	2818	0	6
2023.02.03	04:00:00	1.22176	1.22194	1.22019	1.22061	3093	0	6
2023.02.03	05:00:00	1.22059	1.22127	1.22048	1.22124	2441	0	6
2023.02.03	06:00:00	1.22125	1.22135	1.22064	1.22103	1715	0	6
2023.02.03	07:00:00	1.22102	1.22193	1.22078	1.22133	1697	0	7
2023.02.03	08:00:00	1.22131	1.22235	1.22123	1.22211	2341	0	6
2023.02.03	09:00:00	1.22208	1.22216	1.21844	1.21981	5729	0	6
2023.02.03	10:00:00	1.21982	1.22014	1.21825	1.21957	6183	0	6
2023.02.03	11:00:00	1.21958	1.22516	1.21877	1.22459	6047	0	6
2023.02.03	12:00:00	1.22457	1.22653	1.22283	1.22562	5241	0	6
2023.02.03	13:00:00	1.22563	1.22641	1.22455	1.22591	4568	0	6
2023.02.03	14:00:00	1.22591	1.22636	1.22448	1.22451	4585	0	6
2023.02.03	15:00:00	1.22450	1.22601	1.21007	1.21273	14965	0	6
2023.02.03	16:00:00	1.21271	1.21476	1.21120	1.21328	14314	0	6
2023.02.03	17:00:00	1.21326	1.21326	1.20620	1.21041	16821	0	6
2023.02.03	18:00:00	1.21041	1.21157	1.20653	1.20712	9068	0	6
2023.02.03	19:00:00	1.20712	1.20923	1.20689	1.20742	5999	0	6
2023.02.03	20:00:00	1.20742	1.20753	1.20592	1.20609	4873	0	6
2023.02.03	21:00:00	1.20609	1.20633	1.20526	1.20551	4200	0	6
2023.02.03	22:00:00	1.20549	1.20565	1.20495	1.20499	6420	0	6
2023.02.03	23:00:00	1.20498	1.20565	1.20470	1.20503	2664	0	6
2023.02.06	00:00:00	1.20305	1.20440	1.20301	1.20404	572	0	13
