<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.16	13:00:00	1.09489	1.09495	1.09426	1.09438	2054	0	6
2023.06.16	14:00:00	1.09439	1.09653	1.09439	1.09599	2846	0	6
2023.06.16	15:00:00	1.09598	1.09703	1.09471	1.09504	4215	0	6
2023.06.16	16:00:00	1.09504	1.09578	1.09419	1.09527	4880	0	6
2023.06.16	17:00:00	1.09528	1.09667	1.09175	1.09247	8676	0	6
2023.06.16	18:00:00	1.09247	1.09314	1.09212	1.09237	4655	0	6
2023.06.16	19:00:00	1.09237	1.09336	1.09236	1.09336	2426	0	6
2023.06.16	20:00:00	1.09336	1.09393	1.09317	1.09390	1801	0	6
2023.06.16	21:00:00	1.09390	1.09450	1.09368	1.09440	2168	0	6
2023.06.16	22:00:00	1.09440	1.09440	1.09342	1.09347	2199	0	6
2023.06.16	23:00:00	1.09348	1.09420	1.09342	1.09412	1412	0	6
2023.06.19	00:00:00	1.09291	1.09406	1.09291	1.09386	598	0	22
2023.06.19	01:00:00	1.09383	1.09429	1.09367	1.09424	787	0	6
2023.06.19	02:00:00	1.09425	1.09426	1.09382	1.09392	927	0	6
2023.06.19	03:00:00	1.09393	1.09458	1.09343	1.09363	1667	0	6
2023.06.19	04:00:00	1.09363	1.09401	1.09332	1.09361	1755	0	6
2023.06.19	05:00:00	1.09361	1.09403	1.09357	1.09359	1252	0	6
2023.06.19	06:00:00	1.09358	1.09375	1.09334	1.09365	1334	0	6
2023.06.19	07:00:00	1.09366	1.09366	1.09318	1.09343	1261	0	6
2023.06.19	08:00:00	1.09344	1.09410	1.09313	1.09398	1754	0	6
2023.06.19	09:00:00	1.09398	1.09398	1.09272	1.09291	2903	0	6
2023.06.19	10:00:00	1.09293	1.09370	1.09247	1.09289	3710	0	6
2023.06.19	11:00:00	1.09289	1.09383	1.09266	1.09291	2683	0	6
2023.06.19	12:00:00	1.09290	1.09292	1.09096	1.09103	2830	0	6
2023.06.19	13:00:00	1.09104	1.09193	1.09066	1.09193	2159	0	6
2023.06.19	14:00:00	1.09192	1.09268	1.09165	1.09208	1882	0	6
2023.06.19	15:00:00	1.09208	1.09290	1.09190	1.09255	2241	0	6
2023.06.19	16:00:00	1.09255	1.09257	1.09165	1.09179	2459	0	6
2023.06.19	17:00:00	1.09179	1.09258	1.09119	1.09225	2863	0	6
2023.06.19	18:00:00	1.09224	1.09285	1.09210	1.09215	1643	0	6
2023.06.19	19:00:00	1.09215	1.09258	1.09154	1.09157	1284	0	6
2023.06.19	20:00:00	1.09157	1.09189	1.09155	1.09170	310	0	6
2023.06.19	21:00:00	1.09170	1.09206	1.09158	1.09188	341	0	6
2023.06.19	22:00:00	1.09188	1.09203	1.09179	1.09180	292	0	7
2023.06.19	23:00:00	1.09179	1.09221	1.09170	1.09201	340	0	6
2023.06.20	00:00:00	1.09189	1.09210	1.09168	1.09210	329	0	12
2023.06.20	01:00:00	1.09210	1.09257	1.09202	1.09225	803	0	6
2023.06.20	02:00:00	1.09225	1.09242	1.09186	1.09231	577	0	7
2023.06.20	03:00:00	1.09230	1.09256	1.09163	1.09197	1641	0	6
2023.06.20	04:00:00	1.09197	1.09219	1.09106	1.09128	2438	0	6
2023.06.20	05:00:00	1.09128	1.09234	1.09102	1.09219	2646	0	6
2023.06.20	06:00:00	1.09220	1.09233	1.09184	1.09193	1338	0	6
2023.06.20	07:00:00	1.09192	1.09200	1.09125	1.09133	1643	0	6
2023.06.20	08:00:00	1.09132	1.09257	1.09113	1.09257	1915	0	6
2023.06.20	09:00:00	1.09257	1.09319	1.09192	1.09213	3395	0	6
2023.06.20	10:00:00	1.09212	1.09458	1.09145	1.09434	4792	0	6
2023.06.20	11:00:00	1.09432	1.09443	1.09313	1.09374	3799	0	6
2023.06.20	12:00:00	1.09374	1.09395	1.09224	1.09247	3057	0	6
2023.06.20	13:00:00	1.09246	1.09338	1.09242	1.09278	2952	0	6
2023.06.20	14:00:00	1.09278	1.09318	1.09215	1.09283	2732	0	6
2023.06.20	15:00:00	1.09287	1.09354	1.09117	1.09190	5039	0	6
2023.06.20	16:00:00	1.09189	1.09241	1.09059	1.09160	5975	0	6
2023.06.20	17:00:00	1.09160	1.09203	1.08917	1.09010	6350	0	6
2023.06.20	18:00:00	1.09011	1.09093	1.08993	1.08993	4037	0	6
2023.06.20	19:00:00	1.08996	1.09158	1.08951	1.09146	2747	0	6
2023.06.20	20:00:00	1.09147	1.09165	1.09117	1.09150	2249	0	6
2023.06.20	21:00:00	1.09153	1.09171	1.09111	1.09167	2254	0	6
2023.06.20	22:00:00	1.09166	1.09171	1.09092	1.09122	1742	0	6
2023.06.20	23:00:00	1.09122	1.09177	1.09117	1.09177	982	0	6
2023.06.21	00:00:00	1.09168	1.09207	1.09145	1.09169	398	0	10
2023.06.21	01:00:00	1.09168	1.09199	1.09161	1.09193	808	0	7
2023.06.21	02:00:00	1.09193	1.09219	1.09179	1.09195	1105	0	6
2023.06.21	03:00:00	1.09193	1.09197	1.09142	1.09154	2031	0	6
2023.06.21	04:00:00	1.09154	1.09164	1.09113	1.09137	2431	0	6
2023.06.21	05:00:00	1.09136	1.09205	1.09114	1.09120	1984	0	6
2023.06.21	06:00:00	1.09120	1.09157	1.09120	1.09145	1374	0	6
2023.06.21	07:00:00	1.09146	1.09191	1.09135	1.09158	1356	0	6
2023.06.21	08:00:00	1.09160	1.09171	1.09098	1.09119	1924	0	6
2023.06.21	09:00:00	1.09113	1.09164	1.09051	1.09097	4708	0	6
2023.06.21	10:00:00	1.09097	1.09194	1.09086	1.09125	4273	0	6
2023.06.21	11:00:00	1.09124	1.09334	1.09089	1.09244	4245	0	6
2023.06.21	12:00:00	1.09245	1.09294	1.09159	1.09160	3154	0	6
2023.06.21	13:00:00	1.09159	1.09254	1.09130	1.09179	2897	0	6
2023.06.21	14:00:00	1.09181	1.09263	1.09159	1.09239	3096	0	6
2023.06.21	15:00:00	1.09238	1.09253	1.09077	1.09248	5273	0	6
2023.06.21	16:00:00	1.09245	1.09304	1.09101	1.09263	6195	0	6
2023.06.21	17:00:00	1.09263	1.09637	1.09225	1.09542	7556	0	6
2023.06.21	18:00:00	1.09541	1.09558	1.09429	1.09502	4850	0	6
2023.06.21	19:00:00	1.09501	1.09733	1.09492	1.09702	3040	0	6
2023.06.21	20:00:00	1.09701	1.09788	1.09667	1.09769	2771	0	6
2023.06.21	21:00:00	1.09770	1.09896	1.09758	1.09844	2549	0	6
2023.06.21	22:00:00	1.09843	1.09890	1.09810	1.09874	1959	0	6
2023.06.21	23:00:00	1.09873	1.09904	1.09846	1.09860	1090	0	6
2023.06.22	00:00:00	1.09852	1.09863	1.09820	1.09835	835	0	12
2023.06.22	01:00:00	1.09835	1.09904	1.09834	1.09903	592	0	6
2023.06.22	02:00:00	1.09902	1.09920	1.09893	1.09911	627	0	6
2023.06.22	03:00:00	1.09912	1.09916	1.09861	1.09879	1678	0	6
2023.06.22	04:00:00	1.09879	1.09944	1.09866	1.09932	1149	0	6
2023.06.22	05:00:00	1.09932	1.09932	1.09880	1.09930	1053	0	6
2023.06.22	06:00:00	1.09930	1.09939	1.09906	1.09924	787	0	6
2023.06.22	07:00:00	1.09925	1.09934	1.09862	1.09868	997	0	6
2023.06.22	08:00:00	1.09869	1.09901	1.09843	1.09854	2427	0	6
2023.06.22	09:00:00	1.09858	1.09900	1.09803	1.09822	2658	0	6
2023.06.22	10:00:00	1.09822	1.09996	1.09793	1.09940	4674	0	6
2023.06.22	11:00:00	1.09939	1.10032	1.09867	1.09925	3569	0	6
2023.06.22	12:00:00	1.09924	1.10035	1.09918	1.10014	2332	0	6
2023.06.22	13:00:00	1.10013	1.10077	1.09997	1.10041	2651	0	6
2023.06.22	14:00:00	1.10041	1.10120	1.09876	1.09889	5812	0	6
2023.06.22	15:00:00	1.09888	1.10013	1.09799	1.09819	5761	0	6
2023.06.22	16:00:00	1.09820	1.09847	1.09677	1.09809	6481	0	6
2023.06.22	17:00:00	1.09807	1.09888	1.09581	1.09587	6220	0	6
2023.06.22	18:00:00	1.09586	1.09662	1.09517	1.09522	4734	0	6
2023.06.22	19:00:00	1.09522	1.09564	1.09480	1.09541	2731	0	6
2023.06.22	20:00:00	1.09542	1.09576	1.09495	1.09569	2303	0	6
2023.06.22	21:00:00	1.09569	1.09599	1.09507	1.09586	2111	0	6
2023.06.22	22:00:00	1.09587	1.09611	1.09539	1.09576	2127	0	6
2023.06.22	23:00:00	1.09578	1.09581	1.09527	1.09549	1019	0	6
2023.06.23	00:00:00	1.09551	1.09567	1.09533	1.09549	475	0	13
2023.06.23	01:00:00	1.09548	1.09556	1.09525	1.09531	644	0	6
2023.06.23	02:00:00	1.09532	1.09573	1.09528	1.09550	1189	0	6
2023.06.23	03:00:00	1.09552	1.09579	1.09522	1.09548	2245	0	6
2023.06.23	04:00:00	1.09547	1.09558	1.09456	1.09464	2747	0	6
2023.06.23	05:00:00	1.09462	1.09462	1.09317	1.09381	2264	0	6
2023.06.23	06:00:00	1.09381	1.09401	1.09344	1.09351	1621	0	6
2023.06.23	07:00:00	1.09352	1.09365	1.09284	1.09325	2269	0	6
2023.06.23	08:00:00	1.09326	1.09335	1.09269	1.09321	2187	0	6
2023.06.23	09:00:00	1.09320	1.09331	1.09204	1.09228	3146	0	6
2023.06.23	10:00:00	1.09227	1.09258	1.08535	1.08686	8180	0	6
2023.06.23	11:00:00	1.08685	1.08742	1.08484	1.08489	5059	0	6
2023.06.23	12:00:00	1.08488	1.08619	1.08442	1.08605	3078	0	6
2023.06.23	13:00:00	1.08605	1.08721	1.08605	1.08679	2393	0	6
2023.06.23	14:00:00	1.08678	1.08790	1.08658	1.08758	2595	0	6
2023.06.23	15:00:00	1.08758	1.08953	1.08758	1.08870	4256	0	6
2023.06.23	16:00:00	1.08871	1.09022	1.08829	1.08830	6166	0	6
2023.06.23	17:00:00	1.08830	1.08985	1.08787	1.08823	5261	0	6
2023.06.23	18:00:00	1.08823	1.08922	1.08786	1.08859	3205	0	6
2023.06.23	19:00:00	1.08859	1.08894	1.08824	1.08854	2255	0	6
2023.06.23	20:00:00	1.08857	1.08960	1.08856	1.08945	1755	0	6
2023.06.23	21:00:00	1.08943	1.08948	1.08882	1.08917	1492	0	6
2023.06.23	22:00:00	1.08917	1.08941	1.08869	1.08908	1523	0	6
2023.06.23	23:00:00	1.08906	1.08958	1.08900	1.08949	1172	0	6
2023.06.26	00:00:00	1.09012	1.09034	1.08953	1.09003	248	0	7
2023.06.26	01:00:00	1.09013	1.09071	1.08940	1.09063	1201	0	6
2023.06.26	02:00:00	1.09061	1.09062	1.09029	1.09059	890	0	6
2023.06.26	03:00:00	1.09059	1.09091	1.08986	1.09051	2265	0	6
2023.06.26	04:00:00	1.09053	1.09097	1.09015	1.09036	2164	0	6
2023.06.26	05:00:00	1.09037	1.09088	1.09031	1.09044	1608	0	6
2023.06.26	06:00:00	1.09043	1.09091	1.09036	1.09059	1130	0	6
2023.06.26	07:00:00	1.09058	1.09079	1.08995	1.09024	992	0	6
2023.06.26	08:00:00	1.09023	1.09097	1.09020	1.09075	1471	0	6
2023.06.26	09:00:00	1.09066	1.09107	1.08974	1.09028	2370	0	6
2023.06.26	10:00:00	1.09029	1.09083	1.08952	1.09019	4076	0	6
2023.06.26	11:00:00	1.09018	1.09031	1.08870	1.08917	3959	0	6
2023.06.26	12:00:00	1.08916	1.09008	1.08904	1.08963	2269	0	6
2023.06.26	13:00:00	1.08962	1.09071	1.08937	1.09041	2369	0	6
2023.06.26	14:00:00	1.09040	1.09176	1.09028	1.09175	2101	0	6
2023.06.26	15:00:00	1.09174	1.09198	1.09139	1.09173	2353	0	6
2023.06.26	16:00:00	1.09171	1.09199	1.09077	1.09122	3348	0	6
2023.06.26	17:00:00	1.09123	1.09158	1.09024	1.09080	4147	0	6
2023.06.26	18:00:00	1.09080	1.09174	1.09054	1.09092	3096	0	6
2023.06.26	19:00:00	1.09090	1.09097	1.08997	1.09085	2389	0	6
2023.06.26	20:00:00	1.09084	1.09129	1.09061	1.09097	1850	0	6
2023.06.26	21:00:00	1.09098	1.09151	1.09083	1.09146	1065	0	6
2023.06.26	22:00:00	1.09145	1.09149	1.09038	1.09059	1132	0	6
2023.06.26	23:00:00	1.09059	1.09082	1.09038	1.09044	640	0	6
2023.06.27	00:00:00	1.09057	1.09079	1.09050	1.09062	318	0	10
2023.06.27	01:00:00	1.09061	1.09118	1.09058	1.09107	494	0	6
2023.06.27	02:00:00	1.09107	1.09107	1.09073	1.09096	479	0	6
2023.06.27	03:00:00	1.09096	1.09110	1.09018	1.09043	1148	0	6
2023.06.27	04:00:00	1.09043	1.09348	1.09037	1.09238	2622	0	6
2023.06.27	05:00:00	1.09238	1.09241	1.09174	1.09227	1707	0	6
2023.06.27	06:00:00	1.09227	1.09289	1.09213	1.09265	1561	0	6
2023.06.27	07:00:00	1.09263	1.09285	1.09228	1.09230	968	0	6
2023.06.27	08:00:00	1.09229	1.09270	1.09172	1.09174	1331	0	6
2023.06.27	09:00:00	1.09174	1.09333	1.09160	1.09307	2674	0	6
2023.06.27	10:00:00	1.09308	1.09413	1.09291	1.09393	3338	0	6
2023.06.27	11:00:00	1.09391	1.09436	1.09345	1.09392	3126	0	6
2023.06.27	12:00:00	1.09393	1.09444	1.09258	1.09407	3021	0	6
2023.06.27	13:00:00	1.09406	1.09525	1.09383	1.09513	2304	0	6
2023.06.27	14:00:00	1.09512	1.09519	1.09425	1.09443	2206	0	6
2023.06.27	15:00:00	1.09442	1.09719	1.09440	1.09650	4445	0	6
2023.06.27	16:00:00	1.09651	1.09765	1.09613	1.09660	4955	0	6
2023.06.27	17:00:00	1.09658	1.09683	1.09422	1.09486	6855	0	6
2023.06.27	18:00:00	1.09487	1.09628	1.09456	1.09597	3494	0	6
2023.06.27	19:00:00	1.09598	1.09653	1.09568	1.09585	2050	0	6
2023.06.27	20:00:00	1.09583	1.09637	1.09548	1.09616	1982	0	6
2023.06.27	21:00:00	1.09617	1.09624	1.09578	1.09595	1095	0	6
2023.06.27	22:00:00	1.09596	1.09637	1.09591	1.09623	1279	0	6
2023.06.27	23:00:00	1.09623	1.09630	1.09594	1.09602	726	0	6
2023.06.28	00:00:00	1.09579	1.09621	1.09568	1.09599	471	0	6
2023.06.28	01:00:00	1.09600	1.09625	1.09561	1.09568	584	0	6
2023.06.28	02:00:00	1.09568	1.09582	1.09544	1.09571	819	0	7
2023.06.28	03:00:00	1.09572	1.09611	1.09526	1.09543	1674	0	6
2023.06.28	04:00:00	1.09543	1.09559	1.09459	1.09460	2529	0	6
2023.06.28	05:00:00	1.09459	1.09504	1.09419	1.09489	1730	0	6
2023.06.28	06:00:00	1.09489	1.09542	1.09485	1.09508	1087	0	6
2023.06.28	07:00:00	1.09511	1.09533	1.09461	1.09484	1240	0	6
2023.06.28	08:00:00	1.09485	1.09545	1.09466	1.09531	1120	0	6
2023.06.28	09:00:00	1.09531	1.09546	1.09358	1.09379	2348	0	6
2023.06.28	10:00:00	1.09379	1.09567	1.09379	1.09524	3490	0	6
2023.06.28	11:00:00	1.09524	1.09604	1.09453	1.09525	3650	0	6
2023.06.28	12:00:00	1.09525	1.09588	1.09442	1.09473	2921	0	6
2023.06.28	13:00:00	1.09473	1.09619	1.09450	1.09541	2582	0	6
2023.06.28	14:00:00	1.09541	1.09554	1.09374	1.09401	2474	0	6
2023.06.28	15:00:00	1.09402	1.09444	1.09257	1.09274	3996	0	6
2023.06.28	16:00:00	1.09274	1.09442	1.09235	1.09345	6060	0	6
2023.06.28	17:00:00	1.09345	1.09366	1.08964	1.08984	6498	0	6
2023.06.28	18:00:00	1.08984	1.09168	1.08977	1.09033	4112	0	6
2023.06.28	19:00:00	1.09032	1.09183	1.09029	1.09107	2109	0	6
2023.06.28	20:00:00	1.09106	1.09173	1.09097	1.09147	1772	0	6
2023.06.28	21:00:00	1.09147	1.09237	1.09147	1.09221	1308	0	6
2023.06.28	22:00:00	1.09222	1.09222	1.09136	1.09157	1269	0	6
2023.06.28	23:00:00	1.09157	1.09167	1.09110	1.09122	713	0	6
2023.06.29	00:00:00	1.09120	1.09140	1.09112	1.09133	155	0	13
2023.06.29	01:00:00	1.09136	1.09149	1.09131	1.09135	415	0	7
2023.06.29	02:00:00	1.09136	1.09184	1.09135	1.09148	528	0	6
2023.06.29	03:00:00	1.09148	1.09158	1.09009	1.09068	1389	0	6
2023.06.29	04:00:00	1.09068	1.09143	1.09057	1.09059	2217	0	6
2023.06.29	05:00:00	1.09060	1.09061	1.08928	1.08932	1769	0	6
2023.06.29	06:00:00	1.08931	1.08953	1.08903	1.08928	1252	0	6
2023.06.29	07:00:00	1.08928	1.08930	1.08805	1.08850	1305	0	6
2023.06.29	08:00:00	1.08850	1.08944	1.08837	1.08939	2329	0	6
2023.06.29	09:00:00	1.08939	1.08999	1.08896	1.08971	3100	0	6
2023.06.29	10:00:00	1.08975	1.09203	1.08975	1.09164	4199	0	6
2023.06.29	11:00:00	1.09163	1.09216	1.09103	1.09142	3256	0	6
2023.06.29	12:00:00	1.09141	1.09191	1.09112	1.09166	2550	0	6
2023.06.29	13:00:00	1.09167	1.09275	1.09161	1.09274	2488	0	6
2023.06.29	14:00:00	1.09274	1.09394	1.09256	1.09384	2242	0	6
2023.06.29	15:00:00	1.09384	1.09412	1.08730	1.08808	6903	0	6
2023.06.29	16:00:00	1.08809	1.08850	1.08599	1.08687	6492	0	6
2023.06.29	17:00:00	1.08689	1.08937	1.08687	1.08893	6749	0	6
2023.06.29	18:00:00	1.08891	1.08963	1.08785	1.08801	3569	0	6
2023.06.29	19:00:00	1.08801	1.08834	1.08685	1.08704	2000	0	6
2023.06.29	20:00:00	1.08705	1.08748	1.08680	1.08722	1416	0	6
2023.06.29	21:00:00	1.08720	1.08725	1.08655	1.08668	1730	0	6
2023.06.29	22:00:00	1.08668	1.08718	1.08664	1.08689	1232	0	6
2023.06.29	23:00:00	1.08689	1.08692	1.08635	1.08638	890	0	6
2023.06.30	00:00:00	1.08617	1.08664	1.08613	1.08637	214	0	6
2023.06.30	01:00:00	1.08636	1.08666	1.08621	1.08652	544	0	6
2023.06.30	02:00:00	1.08651	1.08677	1.08640	1.08672	533	0	6
2023.06.30	03:00:00	1.08672	1.08738	1.08631	1.08717	1743	0	6
2023.06.30	04:00:00	1.08717	1.08751	1.08600	1.08613	1992	0	6
2023.06.30	05:00:00	1.08613	1.08712	1.08609	1.08662	1526	0	6
2023.06.30	06:00:00	1.08662	1.08747	1.08655	1.08710	1283	0	6
2023.06.30	07:00:00	1.08710	1.08734	1.08678	1.08696	965	0	6
2023.06.30	08:00:00	1.08696	1.08752	1.08667	1.08695	1413	0	6
2023.06.30	09:00:00	1.08693	1.08696	1.08565	1.08637	2740	0	6
2023.06.30	10:00:00	1.08637	1.08691	1.08531	1.08563	3378	0	6
2023.06.30	11:00:00	1.08564	1.08566	1.08350	1.08386	3179	0	6
2023.06.30	12:00:00	1.08376	1.08491	1.08355	1.08453	2297	0	6
2023.06.30	13:00:00	1.08454	1.08535	1.08409	1.08530	2036	0	6
2023.06.30	14:00:00	1.08529	1.08590	1.08489	1.08534	2261	0	6
2023.06.30	15:00:00	1.08537	1.08975	1.08529	1.08967	5632	0	6
2023.06.30	16:00:00	1.08967	1.09166	1.08960	1.09140	5769	0	6
2023.06.30	17:00:00	1.09140	1.09316	1.09084	1.09101	6979	0	6
2023.06.30	18:00:00	1.09100	1.09190	1.09063	1.09188	5107	0	6
2023.06.30	19:00:00	1.09188	1.09222	1.09119	1.09181	3710	0	6
2023.06.30	20:00:00	1.09183	1.09227	1.09095	1.09115	2398	0	6
2023.06.30	21:00:00	1.09115	1.09157	1.09103	1.09107	1203	0	6
2023.06.30	22:00:00	1.09111	1.09145	1.09091	1.09127	1648	0	6
2023.06.30	23:00:00	1.09127	1.09129	1.09077	1.09097	1177	0	6
2023.07.03	00:00:00	1.09070	1.09116	1.09066	1.09086	66	0	11
2023.07.03	01:00:00	1.09087	1.09128	1.09079	1.09094	699	0	6
2023.07.03	02:00:00	1.09094	1.09100	1.09062	1.09071	693	0	6
2023.07.03	03:00:00	1.09072	1.09093	1.09002	1.09012	1616	0	6
2023.07.03	04:00:00	1.09012	1.09175	1.09010	1.09087	1900	0	6
2023.07.03	05:00:00	1.09087	1.09103	1.09062	1.09072	1239	0	6
2023.07.03	06:00:00	1.09071	1.09135	1.09061	1.09125	1023	0	6
2023.07.03	07:00:00	1.09125	1.09180	1.09123	1.09172	824	0	6
2023.07.03	08:00:00	1.09172	1.09179	1.09028	1.09029	1189	0	6
2023.07.03	09:00:00	1.09030	1.09065	1.08878	1.08899	2665	0	6
2023.07.03	10:00:00	1.08899	1.08906	1.08700	1.08751	3564	0	6
2023.07.03	11:00:00	1.08751	1.08888	1.08729	1.08861	2764	0	6
2023.07.03	12:00:00	1.08861	1.08916	1.08758	1.08898	2641	0	6
2023.07.03	13:00:00	1.08898	1.08960	1.08812	1.08917	2308	0	6
2023.07.03	14:00:00	1.08917	1.09045	1.08869	1.08991	3015	0	6
2023.07.03	15:00:00	1.08988	1.09098	1.08935	1.09085	3028	0	6
2023.07.03	16:00:00	1.09085	1.09201	1.09040	1.09117	4212	0	6
2023.07.03	17:00:00	1.09144	1.09336	1.09024	1.09065	6104	0	6
2023.07.03	18:00:00	1.09066	1.09227	1.09017	1.09178	3358	0	6
2023.07.03	19:00:00	1.09178	1.09211	1.09134	1.09154	2021	0	6
2023.07.03	20:00:00	1.09154	1.09162	1.09081	1.09081	824	0	6
2023.07.03	21:00:00	1.09084	1.09125	1.09084	1.09114	696	0	6
2023.07.03	22:00:00	1.09115	1.09115	1.09089	1.09090	458	0	6
2023.07.03	23:00:00	1.09089	1.09142	1.09086	1.09139	477	0	6
2023.07.04	00:00:00	1.09100	1.09140	1.09098	1.09111	141	0	9
2023.07.04	01:00:00	1.09111	1.09152	1.09111	1.09125	307	0	7
2023.07.04	02:00:00	1.09128	1.09146	1.09120	1.09125	354	0	6
2023.07.04	03:00:00	1.09126	1.09133	1.09083	1.09095	1095	0	6
2023.07.04	04:00:00	1.09096	1.09161	1.09079	1.09105	1189	0	7
2023.07.04	05:00:00	1.09105	1.09111	1.09022	1.09055	712	0	6
2023.07.04	06:00:00	1.09055	1.09090	1.09039	1.09042	598	0	6
2023.07.04	07:00:00	1.09043	1.09053	1.09003	1.09005	1201	0	6
2023.07.04	08:00:00	1.09005	1.09009	1.08939	1.08950	991	0	6
2023.07.04	09:00:00	1.08954	1.09146	1.08949	1.09146	2169	0	6
2023.07.04	10:00:00	1.09146	1.09146	1.08959	1.09026	2723	0	6
2023.07.04	11:00:00	1.09026	1.09043	1.08918	1.08952	2166	0	6
2023.07.04	12:00:00	1.08952	1.09028	1.08942	1.08982	2032	0	6
2023.07.04	13:00:00	1.08983	1.09035	1.08952	1.08957	1926	0	6
2023.07.04	14:00:00	1.08958	1.09019	1.08894	1.08980	1996	0	6
2023.07.04	15:00:00	1.08979	1.09010	1.08934	1.09005	1911	0	6
2023.07.04	16:00:00	1.09004	1.09010	1.08958	1.08995	1942	0	6
2023.07.04	17:00:00	1.08996	1.09073	1.08980	1.09015	2043	0	6
2023.07.04	18:00:00	1.09015	1.09025	1.08963	1.09008	1450	0	6
2023.07.04	19:00:00	1.09008	1.09010	1.08916	1.08940	1072	0	6
2023.07.04	20:00:00	1.08942	1.08970	1.08929	1.08935	520	0	6
2023.07.04	21:00:00	1.08934	1.08956	1.08865	1.08871	380	0	6
2023.07.04	22:00:00	1.08872	1.08875	1.08805	1.08829	594	0	6
2023.07.04	23:00:00	1.08830	1.08833	1.08763	1.08774	651	0	6
2023.07.05	00:00:00	1.08786	1.08819	1.08779	1.08791	320	0	11
2023.07.05	01:00:00	1.08791	1.08814	1.08770	1.08802	470	0	6
2023.07.05	02:00:00	1.08803	1.08830	1.08792	1.08821	512	0	6
2023.07.05	03:00:00	1.08822	1.08905	1.08822	1.08863	1123	0	6
2023.07.05	04:00:00	1.08863	1.08868	1.08760	1.08767	1436	0	6
2023.07.05	05:00:00	1.08767	1.08781	1.08748	1.08778	977	0	6
2023.07.05	06:00:00	1.08778	1.08792	1.08749	1.08771	782	0	6
2023.07.05	07:00:00	1.08771	1.08773	1.08748	1.08754	606	0	6
2023.07.05	08:00:00	1.08754	1.08838	1.08675	1.08811	1467	0	6
2023.07.05	09:00:00	1.08811	1.08886	1.08711	1.08823	2489	0	6
2023.07.05	10:00:00	1.08824	1.09076	1.08821	1.08864	4327	0	6
2023.07.05	11:00:00	1.08864	1.08940	1.08660	1.08877	4666	0	6
2023.07.05	12:00:00	1.08876	1.08953	1.08752	1.08938	3153	0	6
2023.07.05	13:00:00	1.08938	1.08946	1.08771	1.08778	2721	0	6
2023.07.05	14:00:00	1.08778	1.08821	1.08751	1.08789	2324	0	6
2023.07.05	15:00:00	1.08790	1.09018	1.08753	1.08938	3318	0	6
2023.07.05	16:00:00	1.08938	1.09011	1.08855	1.08914	4165	0	6
2023.07.05	17:00:00	1.08915	1.08948	1.08668	1.08734	4901	0	6
2023.07.05	18:00:00	1.08735	1.08769	1.08647	1.08669	2514	0	6
2023.07.05	19:00:00	1.08668	1.08670	1.08589	1.08605	1703	0	6
2023.07.05	20:00:00	1.08606	1.08636	1.08580	1.08595	1169	0	6
2023.07.05	21:00:00	1.08594	1.08652	1.08507	1.08532	2256	0	6
2023.07.05	22:00:00	1.08533	1.08565	1.08524	1.08548	1149	0	6
2023.07.05	23:00:00	1.08547	1.08554	1.08527	1.08529	949	0	6
2023.07.06	00:00:00	1.08530	1.08563	1.08519	1.08548	350	0	14
2023.07.06	01:00:00	1.08547	1.08569	1.08525	1.08527	372	0	7
2023.07.06	02:00:00	1.08527	1.08559	1.08518	1.08549	435	0	7
2023.07.06	03:00:00	1.08553	1.08558	1.08462	1.08487	1407	0	6
2023.07.06	04:00:00	1.08486	1.08505	1.08425	1.08499	1724	0	6
2023.07.06	05:00:00	1.08499	1.08533	1.08457	1.08467	1268	0	6
2023.07.06	06:00:00	1.08467	1.08468	1.08396	1.08398	1178	0	6
2023.07.06	07:00:00	1.08396	1.08433	1.08335	1.08430	1587	0	6
2023.07.06	08:00:00	1.08429	1.08560	1.08413	1.08551	1724	0	6
2023.07.06	09:00:00	1.08547	1.08690	1.08528	1.08671	3181	0	6
2023.07.06	10:00:00	1.08671	1.08751	1.08520	1.08553	4421	0	6
2023.07.06	11:00:00	1.08550	1.08654	1.08452	1.08637	4017	0	6
2023.07.06	12:00:00	1.08638	1.08685	1.08598	1.08614	2567	0	6
2023.07.06	13:00:00	1.08613	1.08896	1.08611	1.08865	3548	0	6
2023.07.06	14:00:00	1.08865	1.08977	1.08832	1.08950	2711	0	6
2023.07.06	15:00:00	1.08949	1.09003	1.08581	1.08736	8591	0	6
2023.07.06	16:00:00	1.08736	1.08876	1.08670	1.08828	6177	0	6
2023.07.06	17:00:00	1.08820	1.08820	1.08336	1.08679	8400	0	6
2023.07.06	18:00:00	1.08678	1.08779	1.08580	1.08723	4281	0	6
2023.07.06	19:00:00	1.08723	1.08857	1.08706	1.08723	2752	0	6
2023.07.06	20:00:00	1.08725	1.08819	1.08722	1.08817	1850	0	6
2023.07.06	21:00:00	1.08816	1.08855	1.08771	1.08806	1545	0	6
2023.07.06	22:00:00	1.08806	1.08886	1.08805	1.08880	1346	0	6
2023.07.06	23:00:00	1.08880	1.08921	1.08849	1.08917	999	0	6
2023.07.07	00:00:00	1.08871	1.08890	1.08866	1.08885	1248	0	9
2023.07.07	01:00:00	1.08879	1.08911	1.08879	1.08911	325	0	7
2023.07.07	02:00:00	1.08911	1.08947	1.08894	1.08894	512	0	6
