<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.12.05	11:00:00	1.35542	1.35601	1.35489	1.35526	3964	0	11
2023.12.05	12:00:00	1.35526	1.35651	1.35525	1.35626	3446	0	13
2023.12.05	13:00:00	1.35626	1.35715	1.35540	1.35705	3364	0	10
2023.12.05	14:00:00	1.35706	1.35858	1.35698	1.35848	3350	0	11
2023.12.05	15:00:00	1.35849	1.35912	1.35814	1.35858	5641	0	6
2023.12.05	16:00:00	1.35858	1.35884	1.35685	1.35789	7652	0	9
2023.12.05	17:00:00	1.35786	1.35838	1.35591	1.35593	10637	0	9
2023.12.05	18:00:00	1.35593	1.35847	1.35554	1.35786	6684	0	11
2023.12.05	19:00:00	1.35783	1.35809	1.35682	1.35708	3765	0	10
2023.12.05	20:00:00	1.35708	1.35807	1.35686	1.35770	3309	0	10
2023.12.05	21:00:00	1.35770	1.35875	1.35747	1.35864	2131	0	12
2023.12.05	22:00:00	1.35865	1.35925	1.35843	1.35915	1884	0	12
2023.12.05	23:00:00	1.35915	1.35935	1.35891	1.35911	709	0	10
2023.12.06	00:00:00	1.35801	1.35903	1.35801	1.35884	477	0	19
2023.12.06	01:00:00	1.35885	1.35939	1.35884	1.35912	1338	0	12
2023.12.06	02:00:00	1.35912	1.35913	1.35777	1.35778	1865	0	12
2023.12.06	03:00:00	1.35778	1.35790	1.35690	1.35723	2459	0	12
2023.12.06	04:00:00	1.35723	1.35760	1.35674	1.35732	1733	0	12
2023.12.06	05:00:00	1.35732	1.35733	1.35689	1.35696	923	0	13
2023.12.06	06:00:00	1.35696	1.35753	1.35693	1.35742	651	0	14
2023.12.06	07:00:00	1.35743	1.35767	1.35696	1.35735	925	0	12
2023.12.06	08:00:00	1.35735	1.35786	1.35735	1.35764	773	0	11
2023.12.06	09:00:00	1.35764	1.35781	1.35580	1.35650	2418	0	10
2023.12.06	10:00:00	1.35648	1.35783	1.35583	1.35778	4215	0	11
2023.12.06	11:00:00	1.35778	1.35864	1.35713	1.35834	3093	0	11
2023.12.06	12:00:00	1.35833	1.35885	1.35765	1.35792	2813	0	12
2023.12.06	13:00:00	1.35792	1.35838	1.35697	1.35736	2536	0	10
2023.12.06	14:00:00	1.35735	1.35735	1.35605	1.35638	2594	0	12
2023.12.06	15:00:00	1.35638	1.35684	1.35516	1.35620	6380	0	9
2023.12.06	16:00:00	1.35620	1.35720	1.35481	1.35681	6889	0	10
2023.12.06	17:00:00	1.35681	1.35732	1.35506	1.35632	7980	0	6
2023.12.06	18:00:00	1.35631	1.35854	1.35596	1.35813	5762	0	10
2023.12.06	19:00:00	1.35813	1.35888	1.35755	1.35818	4277	0	10
2023.12.06	20:00:00	1.35819	1.35886	1.35703	1.35718	3448	0	12
2023.12.06	21:00:00	1.35717	1.35875	1.35652	1.35868	2676	0	13
2023.12.06	22:00:00	1.35868	1.35958	1.35844	1.35912	2536	0	12
2023.12.06	23:00:00	1.35913	1.35958	1.35885	1.35923	750	0	10
2023.12.07	00:00:00	1.35858	1.35955	1.35855	1.35920	1051	0	21
2023.12.07	01:00:00	1.35920	1.35937	1.35911	1.35913	479	0	13
2023.12.07	02:00:00	1.35913	1.35933	1.35885	1.35925	1232	0	12
2023.12.07	03:00:00	1.35925	1.35952	1.35885	1.35921	1426	0	13
2023.12.07	04:00:00	1.35921	1.36003	1.35890	1.35976	1384	0	10
2023.12.07	05:00:00	1.35976	1.36073	1.35949	1.36048	1205	0	13
2023.12.07	06:00:00	1.36048	1.36058	1.36010	1.36026	1064	0	12
2023.12.07	07:00:00	1.36026	1.36070	1.36006	1.36062	2233	0	13
2023.12.07	08:00:00	1.36061	1.36072	1.35991	1.35995	2233	0	6
2023.12.07	09:00:00	1.35987	1.36008	1.35838	1.35858	2956	0	11
2023.12.07	10:00:00	1.35857	1.35988	1.35830	1.35963	5110	0	9
2023.12.07	11:00:00	1.35964	1.35992	1.35847	1.35866	3310	0	7
2023.12.07	12:00:00	1.35866	1.35941	1.35854	1.35877	2773	0	11
2023.12.07	13:00:00	1.35877	1.35947	1.35848	1.35935	1983	0	12
2023.12.07	14:00:00	1.35935	1.36070	1.35926	1.36068	2615	0	9
2023.12.07	15:00:00	1.36069	1.36115	1.35857	1.35905	6027	0	8
2023.12.07	16:00:00	1.35905	1.36107	1.35861	1.36107	7389	0	7
2023.12.07	17:00:00	1.36109	1.36189	1.35977	1.36004	7156	0	8
2023.12.07	18:00:00	1.36003	1.36012	1.35867	1.35956	5916	0	11
2023.12.07	19:00:00	1.35955	1.36100	1.35874	1.35900	5924	0	12
2023.12.07	20:00:00	1.35900	1.35983	1.35843	1.35900	4071	0	11
2023.12.07	21:00:00	1.35902	1.35932	1.35830	1.35924	2944	0	12
2023.12.07	22:00:00	1.35924	1.35963	1.35867	1.35955	2101	0	12
2023.12.07	23:00:00	1.35955	1.36033	1.35952	1.35989	788	0	11
2023.12.08	00:00:00	1.35929	1.35983	1.35865	1.35968	493	0	45
2023.12.08	01:00:00	1.35969	1.36002	1.35942	1.35960	887	0	15
2023.12.08	02:00:00	1.35959	1.35976	1.35843	1.35848	1883	0	13
2023.12.08	03:00:00	1.35848	1.35942	1.35717	1.35801	3110	0	7
2023.12.08	04:00:00	1.35801	1.35828	1.35732	1.35765	2005	0	14
2023.12.08	05:00:00	1.35765	1.35782	1.35705	1.35731	1728	0	14
2023.12.08	06:00:00	1.35731	1.35766	1.35704	1.35744	1582	0	14
2023.12.08	07:00:00	1.35747	1.35799	1.35742	1.35787	1660	0	13
2023.12.08	08:00:00	1.35789	1.35817	1.35752	1.35773	1891	0	13
2023.12.08	09:00:00	1.35773	1.35911	1.35770	1.35874	3113	0	11
2023.12.08	10:00:00	1.35873	1.35923	1.35807	1.35812	3442	0	11
2023.12.08	11:00:00	1.35813	1.35846	1.35771	1.35789	2776	0	11
2023.12.08	12:00:00	1.35789	1.35802	1.35710	1.35734	2629	0	12
2023.12.08	13:00:00	1.35734	1.35838	1.35635	1.35811	2446	0	12
2023.12.08	14:00:00	1.35813	1.35854	1.35724	1.35790	3353	0	10
2023.12.08	15:00:00	1.35788	1.35997	1.35641	1.35864	10878	0	6
2023.12.08	16:00:00	1.35864	1.36072	1.35800	1.35852	10353	0	9
2023.12.08	17:00:00	1.35849	1.35912	1.35499	1.35820	9471	0	10
2023.12.08	18:00:00	1.35821	1.35980	1.35744	1.35960	6290	0	10
2023.12.08	19:00:00	1.35960	1.36088	1.35947	1.35978	5265	0	11
2023.12.08	20:00:00	1.35978	1.36034	1.35872	1.35897	3437	0	11
2023.12.08	21:00:00	1.35897	1.35901	1.35814	1.35834	2341	0	10
2023.12.08	22:00:00	1.35834	1.35873	1.35815	1.35870	2294	0	12
2023.12.08	23:00:00	1.35871	1.35898	1.35790	1.35791	1197	0	10
2023.12.11	00:00:00	1.35784	1.35890	1.35773	1.35845	633	0	14
2023.12.11	01:00:00	1.35842	1.35868	1.35793	1.35808	1172	0	6
2023.12.11	02:00:00	1.35810	1.35872	1.35785	1.35841	1855	0	7
2023.12.11	03:00:00	1.35842	1.35976	1.35823	1.35961	3184	0	8
2023.12.11	04:00:00	1.35961	1.35995	1.35943	1.35970	2128	0	10
2023.12.11	05:00:00	1.35970	1.36000	1.35968	1.35993	1570	0	10
2023.12.11	06:00:00	1.35993	1.36032	1.35991	1.36013	1609	0	8
2023.12.11	07:00:00	1.36012	1.36039	1.35953	1.35957	1821	0	10
2023.12.11	08:00:00	1.35958	1.35964	1.35895	1.35901	1770	0	9
2023.12.11	09:00:00	1.35902	1.35943	1.35816	1.35911	2962	0	6
2023.12.11	10:00:00	1.35910	1.35970	1.35798	1.35953	4067	0	8
2023.12.11	11:00:00	1.35954	1.35979	1.35855	1.35926	3227	0	7
2023.12.11	12:00:00	1.35923	1.35959	1.35866	1.35938	2714	0	6
2023.12.11	13:00:00	1.35940	1.35987	1.35896	1.35913	2663	0	7
2023.12.11	14:00:00	1.35913	1.35913	1.35703	1.35723	2861	0	6
2023.12.11	15:00:00	1.35722	1.35812	1.35679	1.35749	4508	0	7
2023.12.11	16:00:00	1.35749	1.35783	1.35595	1.35635	6590	0	6
2023.12.11	17:00:00	1.35637	1.35674	1.35498	1.35639	5195	0	6
2023.12.11	18:00:00	1.35639	1.35769	1.35625	1.35698	4486	0	6
2023.12.11	19:00:00	1.35698	1.35883	1.35674	1.35760	3506	0	6
2023.12.11	20:00:00	1.35759	1.35791	1.35622	1.35642	3570	0	6
2023.12.11	21:00:00	1.35643	1.35713	1.35623	1.35698	2769	0	6
2023.12.11	22:00:00	1.35697	1.35744	1.35678	1.35710	1848	0	6
2023.12.11	23:00:00	1.35712	1.35748	1.35712	1.35735	898	0	8
2023.12.12	00:00:00	1.35629	1.35768	1.35609	1.35753	465	0	14
2023.12.12	01:00:00	1.35753	1.35792	1.35746	1.35780	507	0	10
2023.12.12	02:00:00	1.35780	1.35780	1.35679	1.35690	1604	0	8
2023.12.12	03:00:00	1.35690	1.35690	1.35636	1.35667	2219	0	10
2023.12.12	04:00:00	1.35667	1.35671	1.35614	1.35656	1910	0	8
2023.12.12	05:00:00	1.35657	1.35658	1.35546	1.35558	1708	0	6
2023.12.12	06:00:00	1.35556	1.35593	1.35549	1.35566	873	0	10
2023.12.12	07:00:00	1.35564	1.35570	1.35514	1.35533	1764	0	9
2023.12.12	08:00:00	1.35533	1.35555	1.35480	1.35484	1749	0	9
2023.12.12	09:00:00	1.35487	1.35565	1.35483	1.35547	1896	0	7
2023.12.12	10:00:00	1.35548	1.35668	1.35548	1.35666	3456	0	8
2023.12.12	11:00:00	1.35667	1.35726	1.35635	1.35660	2473	0	8
2023.12.12	12:00:00	1.35663	1.35710	1.35614	1.35674	2607	0	6
2023.12.12	13:00:00	1.35674	1.35730	1.35641	1.35652	2284	0	8
2023.12.12	14:00:00	1.35654	1.35729	1.35638	1.35670	2373	0	6
2023.12.12	15:00:00	1.35671	1.35891	1.35440	1.35870	8169	0	6
2023.12.12	16:00:00	1.35873	1.36142	1.35826	1.36097	8490	0	6
2023.12.12	17:00:00	1.36096	1.36165	1.35954	1.36009	6474	0	6
2023.12.12	18:00:00	1.36008	1.36154	1.35991	1.36121	4193	0	6
2023.12.12	19:00:00	1.36120	1.36181	1.36024	1.36089	3998	0	6
2023.12.12	20:00:00	1.36091	1.36103	1.35956	1.36017	3674	0	6
2023.12.12	21:00:00	1.36017	1.36050	1.35939	1.35952	2317	0	6
2023.12.12	22:00:00	1.35952	1.35954	1.35887	1.35916	2626	0	8
2023.12.12	23:00:00	1.35917	1.35931	1.35878	1.35901	1383	0	6
2023.12.13	00:00:00	1.35888	1.35910	1.35886	1.35895	513	0	12
2023.12.13	01:00:00	1.35907	1.35908	1.35844	1.35851	775	0	6
2023.12.13	02:00:00	1.35851	1.35897	1.35843	1.35895	1250	0	6
2023.12.13	03:00:00	1.35892	1.35947	1.35866	1.35888	2056	0	6
2023.12.13	04:00:00	1.35888	1.35963	1.35882	1.35958	1488	0	9
2023.12.13	05:00:00	1.35957	1.35991	1.35932	1.35949	1756	0	6
2023.12.13	06:00:00	1.35948	1.35979	1.35934	1.35941	1458	0	10
2023.12.13	07:00:00	1.35941	1.35941	1.35901	1.35905	1212	0	10
2023.12.13	08:00:00	1.35906	1.36020	1.35899	1.35952	1347	0	7
2023.12.13	09:00:00	1.35953	1.36052	1.35903	1.35991	2606	0	6
2023.12.13	10:00:00	1.35993	1.36077	1.35973	1.36021	3927	0	6
2023.12.13	11:00:00	1.36023	1.36038	1.35879	1.35924	2956	0	6
2023.12.13	12:00:00	1.35925	1.35941	1.35867	1.35923	2850	0	7
2023.12.13	13:00:00	1.35924	1.35929	1.35845	1.35879	2165	0	6
2023.12.13	14:00:00	1.35879	1.35880	1.35735	1.35837	2480	0	6
2023.12.13	15:00:00	1.35839	1.35839	1.35574	1.35580	5168	0	6
2023.12.13	16:00:00	1.35579	1.35736	1.35495	1.35700	5775	0	6
2023.12.13	17:00:00	1.35700	1.35890	1.35687	1.35734	5334	0	6
2023.12.13	18:00:00	1.35733	1.35814	1.35641	1.35697	3972	0	6
2023.12.13	19:00:00	1.35697	1.35847	1.35672	1.35829	2733	0	6
2023.12.13	20:00:00	1.35829	1.35909	1.35797	1.35837	2350	0	6
2023.12.13	21:00:00	1.35837	1.35855	1.34987	1.35018	12850	0	6
2023.12.13	22:00:00	1.35018	1.35175	1.34944	1.34979	8338	0	6
2023.12.13	23:00:00	1.34978	1.35173	1.34944	1.35171	2289	0	6
2023.12.14	00:00:00	1.35079	1.35155	1.35071	1.35112	643	0	24
2023.12.14	01:00:00	1.35111	1.35140	1.35026	1.35095	1399	0	6
2023.12.14	02:00:00	1.35094	1.35095	1.34938	1.34945	3119	0	6
2023.12.14	03:00:00	1.34944	1.34951	1.34826	1.34836	3347	0	7
2023.12.14	04:00:00	1.34835	1.34845	1.34628	1.34633	3608	0	7
2023.12.14	05:00:00	1.34630	1.34673	1.34557	1.34621	2386	0	6
2023.12.14	06:00:00	1.34620	1.34694	1.34584	1.34686	1419	0	6
2023.12.14	07:00:00	1.34686	1.34757	1.34675	1.34688	1859	0	8
2023.12.14	08:00:00	1.34688	1.34756	1.34678	1.34723	1981	0	7
2023.12.14	09:00:00	1.34724	1.34812	1.34713	1.34746	3589	0	7
2023.12.14	10:00:00	1.34749	1.34770	1.34524	1.34642	5770	0	8
2023.12.14	11:00:00	1.34642	1.34678	1.34496	1.34522	4984	0	7
2023.12.14	12:00:00	1.34521	1.34639	1.34496	1.34522	4068	0	6
2023.12.14	13:00:00	1.34523	1.34572	1.34432	1.34447	3451	0	9
2023.12.14	14:00:00	1.34448	1.34508	1.34254	1.34359	4461	0	9
2023.12.14	15:00:00	1.34359	1.34457	1.34276	1.34290	9661	0	6
2023.12.14	16:00:00	1.34290	1.34428	1.34193	1.34242	9360	0	9
2023.12.14	17:00:00	1.34243	1.34348	1.34142	1.34207	8002	0	8
2023.12.14	18:00:00	1.34207	1.34226	1.34048	1.34052	5301	0	9
2023.12.14	19:00:00	1.34053	1.34116	1.33934	1.34085	4009	0	9
2023.12.14	20:00:00	1.34086	1.34253	1.34084	1.34179	3881	0	10
2023.12.14	21:00:00	1.34180	1.34183	1.34025	1.34085	3480	0	11
2023.12.14	22:00:00	1.34084	1.34099	1.34020	1.34039	2670	0	11
2023.12.14	23:00:00	1.34040	1.34095	1.34038	1.34069	1151	0	10
2023.12.15	00:00:00	1.34053	1.34107	1.34032	1.34068	1099	0	19
2023.12.15	01:00:00	1.34072	1.34136	1.34039	1.34040	1319	0	12
2023.12.15	02:00:00	1.34039	1.34143	1.34032	1.34105	2113	0	11
2023.12.15	03:00:00	1.34105	1.34122	1.34027	1.34038	2187	0	11
2023.12.15	04:00:00	1.34036	1.34038	1.33893	1.33900	2195	0	12
2023.12.15	05:00:00	1.33900	1.33948	1.33876	1.33885	1521	0	11
2023.12.15	06:00:00	1.33886	1.33915	1.33866	1.33884	1423	0	13
2023.12.15	07:00:00	1.33884	1.33991	1.33883	1.33952	1738	0	9
2023.12.15	08:00:00	1.33951	1.33968	1.33889	1.33898	1603	0	9
2023.12.15	09:00:00	1.33897	1.33929	1.33834	1.33873	2819	0	11
2023.12.15	10:00:00	1.33873	1.33882	1.33753	1.33756	4075	0	10
2023.12.15	11:00:00	1.33756	1.33786	1.33726	1.33749	3323	0	12
2023.12.15	12:00:00	1.33748	1.33814	1.33730	1.33795	2433	0	12
2023.12.15	13:00:00	1.33793	1.33848	1.33748	1.33795	2311	0	10
2023.12.15	14:00:00	1.33795	1.33854	1.33742	1.33831	2667	0	11
2023.12.15	15:00:00	1.33831	1.34027	1.33765	1.34019	7046	0	10
2023.12.15	16:00:00	1.34017	1.34031	1.33727	1.33842	8087	0	10
2023.12.15	17:00:00	1.33840	1.33920	1.33674	1.33706	6768	0	7
2023.12.15	18:00:00	1.33705	1.33787	1.33496	1.33740	4935	0	9
2023.12.15	19:00:00	1.33742	1.33780	1.33620	1.33658	3249	0	10
2023.12.15	20:00:00	1.33659	1.33827	1.33643	1.33776	4148	0	10
2023.12.15	21:00:00	1.33777	1.33828	1.33679	1.33697	3780	0	11
2023.12.15	22:00:00	1.33699	1.33773	1.33635	1.33773	2954	0	12
2023.12.15	23:00:00	1.33775	1.33803	1.33681	1.33734	1660	0	10
2023.12.18	00:00:00	1.33663	1.33727	1.33663	1.33713	318	0	34
2023.12.18	01:00:00	1.33711	1.33814	1.33690	1.33814	704	0	13
2023.12.18	02:00:00	1.33812	1.33820	1.33755	1.33779	1476	0	13
2023.12.18	03:00:00	1.33777	1.33878	1.33772	1.33853	1807	0	13
2023.12.18	04:00:00	1.33852	1.33857	1.33796	1.33820	1942	0	10
2023.12.18	05:00:00	1.33820	1.33830	1.33732	1.33777	1443	0	12
2023.12.18	06:00:00	1.33777	1.33791	1.33718	1.33760	1221	0	11
2023.12.18	07:00:00	1.33761	1.33772	1.33704	1.33734	1503	0	12
2023.12.18	08:00:00	1.33735	1.33752	1.33683	1.33732	1607	0	12
2023.12.18	09:00:00	1.33732	1.33815	1.33722	1.33804	2559	0	13
2023.12.18	10:00:00	1.33806	1.33826	1.33674	1.33682	3672	0	11
2023.12.18	11:00:00	1.33683	1.33748	1.33652	1.33743	3246	0	9
2023.12.18	12:00:00	1.33743	1.33827	1.33737	1.33808	2656	0	12
2023.12.18	13:00:00	1.33808	1.33836	1.33619	1.33625	2441	0	11
2023.12.18	14:00:00	1.33623	1.33731	1.33575	1.33592	2122	0	10
2023.12.18	15:00:00	1.33592	1.33663	1.33491	1.33632	4557	0	11
2023.12.18	16:00:00	1.33632	1.33796	1.33612	1.33739	5575	0	10
2023.12.18	17:00:00	1.33737	1.34029	1.33687	1.33956	5852	0	9
2023.12.18	18:00:00	1.33956	1.34084	1.33918	1.33923	4188	0	9
2023.12.18	19:00:00	1.33922	1.33963	1.33847	1.33905	2965	0	10
2023.12.18	20:00:00	1.33903	1.33971	1.33890	1.33937	2325	0	12
2023.12.18	21:00:00	1.33934	1.34003	1.33911	1.33917	2140	0	10
2023.12.18	22:00:00	1.33918	1.33981	1.33910	1.33938	2285	0	12
2023.12.18	23:00:00	1.33938	1.34009	1.33938	1.33989	1122	0	11
2023.12.19	00:00:00	1.33885	1.33985	1.33880	1.33957	868	0	32
2023.12.19	01:00:00	1.33958	1.33995	1.33955	1.33974	325	0	9
2023.12.19	02:00:00	1.33974	1.33985	1.33889	1.33922	1239	0	14
2023.12.19	03:00:00	1.33922	1.33948	1.33886	1.33920	1225	0	14
2023.12.19	04:00:00	1.33920	1.33994	1.33881	1.33928	1840	0	13
2023.12.19	05:00:00	1.33928	1.33945	1.33876	1.33919	1356	0	13
2023.12.19	06:00:00	1.33919	1.33961	1.33899	1.33945	1190	0	12
2023.12.19	07:00:00	1.33946	1.33970	1.33908	1.33954	1364	0	14
2023.12.19	08:00:00	1.33953	1.33989	1.33921	1.33960	2050	0	12
2023.12.19	09:00:00	1.33961	1.33997	1.33880	1.33960	2757	0	11
2023.12.19	10:00:00	1.33956	1.33956	1.33831	1.33897	2666	0	10
2023.12.19	11:00:00	1.33898	1.33917	1.33838	1.33862	2175	0	12
2023.12.19	12:00:00	1.33860	1.33872	1.33802	1.33866	1694	0	12
2023.12.19	13:00:00	1.33864	1.33906	1.33821	1.33885	1887	0	12
2023.12.19	14:00:00	1.33884	1.33888	1.33712	1.33824	2036	0	11
2023.12.19	15:00:00	1.33824	1.33859	1.33354	1.33474	4838	0	10
2023.12.19	16:00:00	1.33474	1.33621	1.33335	1.33345	5961	0	9
2023.12.19	17:00:00	1.33343	1.33494	1.33340	1.33392	5780	0	9
2023.12.19	18:00:00	1.33392	1.33425	1.33325	1.33403	3514	0	11
2023.12.19	19:00:00	1.33403	1.33469	1.33377	1.33404	2657	0	11
2023.12.19	20:00:00	1.33405	1.33497	1.33328	1.33340	2275	0	10
2023.12.19	21:00:00	1.33340	1.33403	1.33328	1.33351	2011	0	12
2023.12.19	22:00:00	1.33349	1.33428	1.33340	1.33346	2365	0	12
2023.12.19	23:00:00	1.33346	1.33382	1.33321	1.33324	785	0	10
2023.12.20	00:00:00	1.33317	1.33371	1.33315	1.33323	2500	0	6
2023.12.20	01:00:00	1.33335	1.33383	1.33315	1.33379	1499	0	16
2023.12.20	02:00:00	1.33380	1.33449	1.33371	1.33414	1198	0	10
2023.12.20	03:00:00	1.33414	1.33479	1.33391	1.33440	1546	0	11
2023.12.20	04:00:00	1.33440	1.33470	1.33429	1.33435	1169	0	11
2023.12.20	05:00:00	1.33435	1.33460	1.33409	1.33457	1005	0	10
2023.12.20	06:00:00	1.33459	1.33504	1.33455	1.33484	878	0	12
2023.12.20	07:00:00	1.33484	1.33498	1.33473	1.33482	834	0	11
2023.12.20	08:00:00	1.33482	1.33525	1.33449	1.33467	930	0	13
2023.12.20	09:00:00	1.33467	1.33523	1.33416	1.33443	2741	0	11
2023.12.20	10:00:00	1.33442	1.33449	1.33285	1.33327	2887	0	11
2023.12.20	11:00:00	1.33327	1.33376	1.33283	1.33291	2551	0	10
2023.12.20	12:00:00	1.33291	1.33359	1.33247	1.33357	2075	0	10
2023.12.20	13:00:00	1.33357	1.33408	1.33280	1.33384	1946	0	8
2023.12.20	14:00:00	1.33385	1.33480	1.33342	1.33463	2036	0	12
2023.12.20	15:00:00	1.33463	1.33501	1.33393	1.33401	3265	0	10
2023.12.20	16:00:00	1.33401	1.33446	1.33277	1.33284	4387	0	11
2023.12.20	17:00:00	1.33283	1.33341	1.33189	1.33194	5806	0	8
2023.12.20	18:00:00	1.33194	1.33256	1.33149	1.33233	4000	0	10
2023.12.20	19:00:00	1.33233	1.33286	1.33173	1.33189	2828	0	12
2023.12.20	20:00:00	1.33191	1.33242	1.33110	1.33180	3658	0	11
2023.12.20	21:00:00	1.33183	1.33448	1.33126	1.33409	4098	0	10
2023.12.20	22:00:00	1.33410	1.33696	1.33410	1.33678	6568	0	9
2023.12.20	23:00:00	1.33678	1.33700	1.33617	1.33670	1648	0	11
2023.12.21	00:00:00	1.33685	1.33693	1.33611	1.33633	385	0	6
2023.12.21	01:00:00	1.33633	1.33639	1.33574	1.33589	1040	0	11
2023.12.21	02:00:00	1.33589	1.33594	1.33501	1.33518	1090	0	11
2023.12.21	03:00:00	1.33518	1.33552	1.33498	1.33517	1850	0	13
2023.12.21	04:00:00	1.33517	1.33582	1.33498	1.33539	1513	0	11
2023.12.21	05:00:00	1.33539	1.33574	1.33517	1.33559	973	0	12
2023.12.21	06:00:00	1.33559	1.33593	1.33527	1.33564	1252	0	12
2023.12.21	07:00:00	1.33564	1.33579	1.33481	1.33499	1189	0	14
2023.12.21	08:00:00	1.33499	1.33583	1.33498	1.33576	1605	0	13
2023.12.21	09:00:00	1.33578	1.33590	1.33470	1.33526	2177	0	12
2023.12.21	10:00:00	1.33526	1.33527	1.33391	1.33417	2701	0	10
2023.12.21	11:00:00	1.33417	1.33516	1.33388	1.33477	2661	0	10
2023.12.21	12:00:00	1.33478	1.33575	1.33434	1.33523	2369	0	9
2023.12.21	13:00:00	1.33523	1.33523	1.33385	1.33401	1934	0	11
2023.12.21	14:00:00	1.33402	1.33526	1.33372	1.33525	2751	0	11
2023.12.21	15:00:00	1.33526	1.33546	1.33274	1.33303	6500	0	6
2023.12.21	16:00:00	1.33304	1.33378	1.33151	1.33190	6911	0	9
2023.12.21	17:00:00	1.33190	1.33321	1.33035	1.33070	9174	0	9
2023.12.21	18:00:00	1.33070	1.33099	1.32907	1.32941	5591	0	10
2023.12.21	19:00:00	1.32936	1.33159	1.32923	1.33110	5279	0	10
2023.12.21	20:00:00	1.33113	1.33225	1.33005	1.33025	4917	0	11
2023.12.21	21:00:00	1.33024	1.33024	1.32855	1.32899	3147	0	12
2023.12.21	22:00:00	1.32903	1.32954	1.32790	1.32795	2818	0	11
2023.12.21	23:00:00	1.32796	1.32844	1.32753	1.32813	1291	0	11
2023.12.22	00:00:00	1.32787	1.32807	1.32762	1.32796	453	0	23
2023.12.22	01:00:00	1.32796	1.32841	1.32788	1.32837	806	0	14
2023.12.22	02:00:00	1.32837	1.32839	1.32771	1.32820	1566	0	11
2023.12.22	03:00:00	1.32820	1.32832	1.32761	1.32829	1557	0	10
2023.12.22	04:00:00	1.32829	1.32843	1.32794	1.32815	1583	0	13
2023.12.22	05:00:00	1.32815	1.32886	1.32786	1.32880	1893	0	14
2023.12.22	06:00:00	1.32876	1.32880	1.32824	1.32852	1144	0	12
2023.12.22	07:00:00	1.32853	1.32922	1.32853	1.32916	1547	0	12
2023.12.22	08:00:00	1.32916	1.32920	1.32834	1.32861	1193	0	12
2023.12.22	09:00:00	1.32861	1.32865	1.32774	1.32776	2358	0	9
2023.12.22	10:00:00	1.32775	1.32782	1.32695	1.32762	3109	0	10
2023.12.22	11:00:00	1.32762	1.32796	1.32713	1.32778	2916	0	11
2023.12.22	12:00:00	1.32778	1.32790	1.32690	1.32738	2004	0	12
2023.12.22	13:00:00	1.32739	1.32802	1.32707	1.32710	1939	0	10
2023.12.22	14:00:00	1.32710	1.32791	1.32666	1.32786	2730	0	11
2023.12.22	15:00:00	1.32786	1.32906	1.32638	1.32638	5844	0	6
2023.12.22	16:00:00	1.32639	1.32662	1.32265	1.32313	6348	0	10
2023.12.22	17:00:00	1.32312	1.32678	1.32182	1.32669	5802	0	9
2023.12.22	18:00:00	1.32669	1.32735	1.32585	1.32600	5265	0	9
2023.12.22	19:00:00	1.32596	1.32639	1.32523	1.32601	3541	0	10
2023.12.22	20:00:00	1.32604	1.32671	1.32598	1.32653	2196	0	8
2023.12.22	21:00:00	1.32652	1.32844	1.32588	1.32589	4755	0	10
2023.12.22	22:00:00	1.32589	1.32673	1.32555	1.32580	2702	0	10
2023.12.22	23:00:00	1.32579	1.32674	1.32567	1.32584	1252	0	12
2023.12.26	00:00:00	1.32542	1.32572	1.32541	1.32563	98	0	6
2023.12.26	01:00:00	1.32572	1.32574	1.32503	1.32517	671	0	10
2023.12.26	02:00:00	1.32520	1.32599	1.32520	1.32593	681	0	7
2023.12.26	03:00:00	1.32593	1.32613	1.32543	1.32546	1536	0	7
2023.12.26	04:00:00	1.32546	1.32566	1.32528	1.32539	690	0	9
2023.12.26	05:00:00	1.32539	1.32543	1.32507	1.32513	802	0	9
2023.12.26	06:00:00	1.32514	1.32545	1.32504	1.32506	753	0	9
2023.12.26	07:00:00	1.32507	1.32519	1.32481	1.32502	1725	0	10
2023.12.26	08:00:00	1.32501	1.32511	1.32443	1.32465	1085	0	9
2023.12.26	09:00:00	1.32469	1.32512	1.32449	1.32502	1536	0	7
2023.12.26	10:00:00	1.32504	1.32614	1.32504	1.32559	1742	0	7
2023.12.26	11:00:00	1.32559	1.32572	1.32499	1.32532	1748	0	7
2023.12.26	12:00:00	1.32534	1.32560	1.32462	1.32474	1608	0	10
2023.12.26	13:00:00	1.32472	1.32535	1.32466	1.32478	1181	0	7
2023.12.26	14:00:00	1.32478	1.32492	1.32436	1.32439	1256	0	7
2023.12.26	15:00:00	1.32439	1.32439	1.32093	1.32138	4143	0	6
2023.12.26	16:00:00	1.32138	1.32138	1.32011	1.32078	3955	0	6
2023.12.26	17:00:00	1.32079	1.32110	1.32014	1.32072	2726	0	6
2023.12.26	18:00:00	1.32072	1.32148	1.32057	1.32078	2921	0	6
2023.12.26	19:00:00	1.32077	1.32134	1.32042	1.32112	1674	0	6
2023.12.26	20:00:00	1.32112	1.32136	1.32069	1.32108	2106	0	6
2023.12.26	21:00:00	1.32107	1.32114	1.32005	1.32008	1889	0	6
2023.12.26	22:00:00	1.32007	1.32040	1.31991	1.31994	2555	0	8
2023.12.26	23:00:00	1.31994	1.32000	1.31941	1.31955	820	0	8
