indicator,direction,entry_time,exit_time,entry,stop,target,exit_price,outcome,r
Last Kiss,long,2023-08-03T10:00:00+00:00,2023-08-03T11:00:00+00:00,143.699000,142.885500,145.326000,142.885500,loss,-1.000
Last Kiss,long,2023-08-08T09:00:00+00:00,2023-08-14T16:00:00+00:00,143.339000,142.300500,145.416000,145.416000,win,2.000
Last Kiss,long,2023-10-12T16:00:00+00:00,2023-10-17T13:00:00+00:00,149.477000,148.928500,150.574000,148.928500,loss,-1.000
Last Kiss,long,2023-11-02T16:00:00+00:00,2023-11-03T14:00:00+00:00,150.322000,149.650000,151.666000,149.650000,loss,-1.000
Last Kiss,long,2024-02-28T16:00:00+00:00,2024-02-29T03:00:00+00:00,150.738000,150.222000,151.770000,150.222000,loss,-1.000
Last Kiss,long,2024-04-08T12:00:00+00:00,2024-04-10T18:00:00+00:00,151.910000,151.467500,152.795000,152.795000,win,2.000
Last Kiss,long,2024-04-22T12:00:00+00:00,2024-04-25T07:00:00+00:00,154.728000,154.311500,155.561000,155.561000,win,2.000
Last Kiss,long,2024-06-26T12:00:00+00:00,2024-06-28T04:00:00+00:00,159.967000,159.324000,161.253000,161.253000,win,2.000
Last Kiss,long,2024-07-05T17:00:00+00:00,2024-07-08T04:00:00+00:00,161.322000,160.422500,163.121000,160.422500,loss,-1.000
Last Kiss,short,2024-08-27T15:00:00+00:00,2024-08-30T15:00:00+00:00,144.498000,145.626000,142.242000,145.626000,loss,-1.000
Last Kiss,long,2024-11-13T17:00:00+00:00,2024-11-15T02:00:00+00:00,154.880000,153.972000,156.696000,156.696000,win,2.000
Last Kiss,short,2025-02-18T08:00:00+00:00,2025-02-20T03:00:00+00:00,151.981000,152.678000,150.587000,150.587000,win,2.000
Last Kiss,short,2025-05-22T11:00:00+00:00,2025-05-22T16:00:00+00:00,142.993000,143.875500,141.228000,143.875500,loss,-1.000
Last Kiss,short,2025-07-03T10:00:00+00:00,2025-07-03T15:00:00+00:00,143.744000,144.468500,142.295000,144.468500,loss,-1.000
Last Kiss,short,2025-10-01T15:00:00+00:00,2025-10-03T04:00:00+00:00,146.985000,147.641000,145.673000,147.641000,loss,-1.000
Last Kiss,long,2025-10-21T09:00:00+00:00,2025-10-27T00:00:00+00:00,151.517000,150.730500,153.090000,153.090000,win,2.000
Last Kiss,long,2025-11-17T08:00:00+00:00,2025-11-19T12:00:00+00:00,154.712000,154.073500,155.989000,155.989000,win,2.000
Last Kiss,long,2025-12-19T12:00:00+00:00,2025-12-23T05:00:00+00:00,157.208000,156.245000,159.134000,156.245000,loss,-1.000
Last Kiss,long,2026-02-03T11:00:00+00:00,2026-02-09T00:00:00+00:00,155.576000,154.603500,157.521000,157.521000,win,2.000
Big Shadow,short,2025-08-25T17:00:00+00:00,2025-08-25T18:00:00+00:00,147.301000,147.546998,147.094000,147.546998,loss,-1.000
